	SubjectID1	SubjectID2	Group1	Group2	Distance
2028	EG0088	EG0497	After abduction	Before abduction	0.46545454545454545
2029	EG0088	EG0415	After abduction	Before abduction	0.5239616613418531
2030	EG0088	EG0401	After abduction	Before abduction	0.39351851851851855
2031	EG0088	EG0381	After abduction	Before abduction	0.37606837606837606
2032	EG0088	EG0039	After abduction	Before abduction	0.4620938628158845
2033	EG0088	EG0303	After abduction	Before abduction	0.41596638655462187
2034	EG0088	EG0282	After abduction	Before abduction	0.3744292237442922
2035	EG0088	EG0280	After abduction	Before abduction	0.3632075471698113
2036	EG0088	EG0236	After abduction	Before abduction	0.3881856540084388
2037	EG0088	EG0194	After abduction	Before abduction	0.41125541125541126
2038	EG0088	EG2608	After abduction	Before abduction	0.38961038961038963
2039	EG0088	EG2591	After abduction	Before abduction	0.48
2040	EG0088	EG0141	After abduction	Before abduction	0.3918918918918919
2041	EG0088	EG0024	After abduction	Before abduction	0.3876651982378855
2042	EG1490	EG2518	After abduction	Before abduction	0.21982758620689655
2043	EG1490	EG2490	After abduction	Before abduction	0.2096069868995633
2044	EG1490	EG2435	After abduction	Before abduction	0.3673469387755102
2045	EG1490	EG2419	After abduction	Before abduction	0.2653061224489796
2046	EG1490	EG0136	After abduction	Before abduction	0.25523012552301255
2047	EG1490	EG2335	After abduction	Before abduction	0.22767857142857142
2048	EG1490	EG2279	After abduction	Before abduction	0.2631578947368421
2049	EG1490	EG2214	After abduction	Before abduction	0.3586206896551724
2050	EG1490	EG2186	After abduction	Before abduction	0.2643171806167401
2051	EG1490	EG2149	After abduction	Before abduction	0.25862068965517243
2052	EG1490	EG1976	After abduction	Before abduction	0.38636363636363635
2053	EG1490	EG1915	After abduction	Before abduction	0.3442028985507246
2054	EG1490	EG1905	After abduction	Before abduction	0.22083333333333333
2055	EG1490	EG1904	After abduction	Before abduction	0.39603960396039606
2056	EG1490	EG1872	After abduction	Before abduction	0.31868131868131866
2057	EG1490	EG1830	After abduction	Before abduction	0.28634361233480177
2058	EG1490	EG1825	After abduction	Before abduction	0.29924242424242425
2059	EG1490	EG1823	After abduction	Before abduction	0.3918918918918919
2060	EG1490	EG1724	After abduction	Before abduction	0.3015267175572519
2061	EG1490	EG1599	After abduction	Before abduction	0.19907407407407407
2062	EG1490	EG1507	After abduction	Before abduction	0.3464285714285714
2063	EG1490	EG1394	After abduction	Before abduction	0.2535211267605634
2064	EG1490	EG1359	After abduction	Before abduction	0.38688524590163936
2065	EG1490	EG1080	After abduction	Before abduction	0.28846153846153844
2066	EG1490	EG1069	After abduction	Before abduction	0.2688679245283019
2067	EG1490	EG1051	After abduction	Before abduction	0.2398190045248869
2068	EG1490	EG0070	After abduction	Before abduction	0.21962616822429906
2069	EG1490	EG0968	After abduction	Before abduction	0.37894736842105264
2070	EG1490	EG0967	After abduction	Before abduction	0.29646017699115046
2071	EG1490	EG0946	After abduction	Before abduction	0.3944636678200692
2072	EG1490	EG0883	After abduction	Before abduction	0.33935018050541516
2073	EG1490	EG0831	After abduction	Before abduction	0.35294117647058826
2074	EG1490	EG0800	After abduction	Before abduction	0.28294573643410853
2075	EG1490	EG0767	After abduction	Before abduction	0.35106382978723405
2076	EG1490	EG0744	After abduction	Before abduction	0.25
2077	EG1490	EG0732	After abduction	Before abduction	0.25630252100840334
2078	EG1490	EG0660	After abduction	Before abduction	0.3464285714285714
2079	EG1490	EG0605	After abduction	Before abduction	0.2314410480349345
2080	EG1490	EG0055	After abduction	Before abduction	0.3523809523809524
2081	EG1490	EG0497	After abduction	Before abduction	0.322463768115942
2082	EG1490	EG0415	After abduction	Before abduction	0.3980891719745223
2083	EG1490	EG0401	After abduction	Before abduction	0.25225225225225223
2084	EG1490	EG0381	After abduction	Before abduction	0.3092369477911647
2085	EG1490	EG0039	After abduction	Before abduction	0.36713286713286714
2086	EG1490	EG0303	After abduction	Before abduction	0.3008130081300813
2087	EG1490	EG0282	After abduction	Before abduction	0.2511013215859031
2088	EG1490	EG0280	After abduction	Before abduction	0.228310502283105
2089	EG1490	EG0236	After abduction	Before abduction	0.26639344262295084
2090	EG1490	EG0194	After abduction	Before abduction	0.26382978723404255
2091	EG1490	EG2608	After abduction	Before abduction	0.25738396624472576
2092	EG1490	EG2591	After abduction	Before abduction	0.34296028880866425
2093	EG1490	EG0141	After abduction	Before abduction	0.22321428571428573
2094	EG1490	EG0024	After abduction	Before abduction	0.2680851063829787
2095	EG1431	EG2518	After abduction	Before abduction	0.21481481481481482
2096	EG1431	EG2490	After abduction	Before abduction	0.27075812274368233
2097	EG1431	EG2435	After abduction	Before abduction	0.2626582278481013
2098	EG1431	EG2419	After abduction	Before abduction	0.254416961130742
2099	EG1431	EG0136	After abduction	Before abduction	0.2704626334519573
2100	EG1431	EG2335	After abduction	Before abduction	0.29304029304029305
2101	EG1431	EG2279	After abduction	Before abduction	0.14869888475836432
2102	EG1431	EG2214	After abduction	Before abduction	0.23624595469255663
2103	EG1431	EG2186	After abduction	Before abduction	0.2915129151291513
2104	EG1431	EG2149	After abduction	Before abduction	0.24814814814814815
2105	EG1431	EG1976	After abduction	Before abduction	0.2088607594936709
2106	EG1431	EG1915	After abduction	Before abduction	0.25249169435215946
2107	EG1431	EG1905	After abduction	Before abduction	0.23487544483985764
2108	EG1431	EG1904	After abduction	Before abduction	0.24921135646687698
2109	EG1431	EG1872	After abduction	Before abduction	0.20408163265306123
2110	EG1431	EG1830	After abduction	Before abduction	0.34657039711191334
2111	EG1431	EG1825	After abduction	Before abduction	0.20761245674740483
2112	EG1431	EG1823	After abduction	Before abduction	0.2807570977917981
2113	EG1431	EG1724	After abduction	Before abduction	0.2576271186440678
2114	EG1431	EG1599	After abduction	Before abduction	0.30996309963099633
2115	EG1431	EG1507	After abduction	Before abduction	0.24422442244224424
2116	EG1431	EG1394	After abduction	Before abduction	0.33584905660377357
2117	EG1431	EG1359	After abduction	Before abduction	0.19032258064516128
2118	EG1431	EG1080	After abduction	Before abduction	0.16428571428571428
2119	EG1431	EG1069	After abduction	Before abduction	0.3484848484848485
2120	EG1431	EG1051	After abduction	Before abduction	0.3161764705882353
2121	EG1431	EG0070	After abduction	Before abduction	0.3082706766917293
2122	EG1431	EG0968	After abduction	Before abduction	0.2870967741935484
2123	EG1431	EG0967	After abduction	Before abduction	0.3490909090909091
2124	EG1431	EG0946	After abduction	Before abduction	0.2806451612903226
2125	EG1431	EG0883	After abduction	Before abduction	0.156794425087108
2126	EG1431	EG0831	After abduction	Before abduction	0.17725752508361203
2127	EG1431	EG0800	After abduction	Before abduction	0.14492753623188406
2128	EG1431	EG0767	After abduction	Before abduction	0.27184466019417475
2129	EG1431	EG0744	After abduction	Before abduction	0.23465703971119134
2130	EG1431	EG0732	After abduction	Before abduction	0.28975265017667845
2131	EG1431	EG0660	After abduction	Before abduction	0.26143790849673204
2132	EG1431	EG0605	After abduction	Before abduction	0.27007299270072993
2133	EG1431	EG0055	After abduction	Before abduction	0.45149253731343286
2134	EG1431	EG0497	After abduction	Before abduction	0.1780821917808219
2135	EG1431	EG0415	After abduction	Before abduction	0.20689655172413793
2136	EG1431	EG0401	After abduction	Before abduction	0.2947761194029851
2137	EG1431	EG0381	After abduction	Before abduction	0.3103448275862069
2138	EG1431	EG0039	After abduction	Before abduction	0.28205128205128205
2139	EG1431	EG0303	After abduction	Before abduction	0.314878892733564
2140	EG1431	EG0282	After abduction	Before abduction	0.29927007299270075
2141	EG1431	EG0280	After abduction	Before abduction	0.31365313653136534
2142	EG1431	EG0236	After abduction	Before abduction	0.2736842105263158
2143	EG1431	EG0194	After abduction	Before abduction	0.2591240875912409
2144	EG1431	EG2608	After abduction	Before abduction	0.2846975088967972
2145	EG1431	EG2591	After abduction	Before abduction	0.24
2146	EG1431	EG0141	After abduction	Before abduction	0.2893772893772894
2147	EG1431	EG0024	After abduction	Before abduction	0.31802120141342755
2148	EG1416	EG2518	After abduction	Before abduction	0.34854771784232363
2149	EG1416	EG2490	After abduction	Before abduction	0.3191489361702128
2150	EG1416	EG2435	After abduction	Before abduction	0.4020618556701031
2151	EG1416	EG2419	After abduction	Before abduction	0.39215686274509803
2152	EG1416	EG0136	After abduction	Before abduction	0.33195020746887965
2153	EG1416	EG2335	After abduction	Before abduction	0.32456140350877194
2154	EG1416	EG2279	After abduction	Before abduction	0.4198473282442748
2155	EG1416	EG2214	After abduction	Before abduction	0.3993055555555556
2156	EG1416	EG2186	After abduction	Before abduction	0.31555555555555553
2157	EG1416	EG2149	After abduction	Before abduction	0.36554621848739494
2158	EG1416	EG1976	After abduction	Before abduction	0.42483660130718953
2159	EG1416	EG1915	After abduction	Before abduction	0.36900369003690037
2160	EG1416	EG1905	After abduction	Before abduction	0.352
2161	EG1416	EG1904	After abduction	Before abduction	0.4033898305084746
2162	EG1416	EG1872	After abduction	Before abduction	0.3795620437956204
2163	EG1416	EG1830	After abduction	Before abduction	0.3076923076923077
2164	EG1416	EG1825	After abduction	Before abduction	0.32432432432432434
2165	EG1416	EG1823	After abduction	Before abduction	0.3881118881118881
2166	EG1416	EG1724	After abduction	Before abduction	0.35877862595419846
2167	EG1416	EG1599	After abduction	Before abduction	0.3153153153153153
2168	EG1416	EG1507	After abduction	Before abduction	0.37681159420289856
2169	EG1416	EG1394	After abduction	Before abduction	0.3698630136986301
2170	EG1416	EG1359	After abduction	Before abduction	0.4360655737704918
2171	EG1416	EG1080	After abduction	Before abduction	0.4249084249084249
2172	EG1416	EG1069	After abduction	Before abduction	0.43555555555555553
2173	EG1416	EG1051	After abduction	Before abduction	0.28440366972477066
2174	EG1416	EG0070	After abduction	Before abduction	0.39473684210526316
2175	EG1416	EG0968	After abduction	Before abduction	0.3686131386861314
2176	EG1416	EG0967	After abduction	Before abduction	0.22966507177033493
2177	EG1416	EG0946	After abduction	Before abduction	0.38489208633093525
2178	EG1416	EG0883	After abduction	Before abduction	0.38768115942028986
2179	EG1416	EG0831	After abduction	Before abduction	0.40484429065743943
2180	EG1416	EG0800	After abduction	Before abduction	0.4148148148148148
2181	EG1416	EG0767	After abduction	Before abduction	0.37545126353790614
2182	EG1416	EG0744	After abduction	Before abduction	0.3125
2183	EG1416	EG0732	After abduction	Before abduction	0.34710743801652894
2184	EG1416	EG0660	After abduction	Before abduction	0.36496350364963503
2185	EG1416	EG0605	After abduction	Before abduction	0.35443037974683544
2186	EG1416	EG0055	After abduction	Before abduction	0.37745098039215685
2187	EG1416	EG0497	After abduction	Before abduction	0.40569395017793597
2188	EG1416	EG0415	After abduction	Before abduction	0.44089456869009586
2189	EG1416	EG0401	After abduction	Before abduction	0.3495575221238938
2190	EG1416	EG0381	After abduction	Before abduction	0.2723404255319149
2191	EG1416	EG0039	After abduction	Before abduction	0.37992831541218636
2192	EG1416	EG0303	After abduction	Before abduction	0.3483606557377049
2193	EG1416	EG0282	After abduction	Before abduction	0.32456140350877194
2194	EG1416	EG0280	After abduction	Before abduction	0.33482142857142855
2195	EG1416	EG0236	After abduction	Before abduction	0.3070539419087137
2196	EG1416	EG0194	After abduction	Before abduction	0.3276595744680851
2197	EG1416	EG2608	After abduction	Before abduction	0.27705627705627706
2198	EG1416	EG2591	After abduction	Before abduction	0.3795620437956204
2199	EG1416	EG0141	After abduction	Before abduction	0.3702127659574468
2200	EG1416	EG0024	After abduction	Before abduction	0.2956521739130435
2201	EG1178	EG2518	After abduction	Before abduction	0.22692307692307692
2202	EG1178	EG2490	After abduction	Before abduction	0.2248062015503876
2203	EG1178	EG2435	After abduction	Before abduction	0.2222222222222222
2204	EG1178	EG2419	After abduction	Before abduction	0.20152091254752852
2205	EG1178	EG0136	After abduction	Before abduction	0.24528301886792453
2206	EG1178	EG2335	After abduction	Before abduction	0.24110671936758893
2207	EG1178	EG2279	After abduction	Before abduction	0.22676579925650558
2208	EG1178	EG2214	After abduction	Before abduction	0.21160409556313994
2209	EG1178	EG2186	After abduction	Before abduction	0.2801556420233463
2210	EG1178	EG2149	After abduction	Before abduction	0.199203187250996
2211	EG1178	EG1976	After abduction	Before abduction	0.24758842443729903
2212	EG1178	EG1915	After abduction	Before abduction	0.2465277777777778
2213	EG1178	EG1905	After abduction	Before abduction	0.18702290076335878
2214	EG1178	EG1904	After abduction	Before abduction	0.26058631921824105
2215	EG1178	EG1872	After abduction	Before abduction	0.19572953736654805
2216	EG1178	EG1830	After abduction	Before abduction	0.32567049808429116
2217	EG1178	EG1825	After abduction	Before abduction	0.19272727272727272
2218	EG1178	EG1823	After abduction	Before abduction	0.26490066225165565
2219	EG1178	EG1724	After abduction	Before abduction	0.18081180811808117
2220	EG1178	EG1599	After abduction	Before abduction	0.26587301587301587
2221	EG1178	EG1507	After abduction	Before abduction	0.23183391003460208
2222	EG1178	EG1394	After abduction	Before abduction	0.29959514170040485
2223	EG1178	EG1359	After abduction	Before abduction	0.26366559485530544
2224	EG1178	EG1080	After abduction	Before abduction	0.19413919413919414
2225	EG1178	EG1069	After abduction	Before abduction	0.3333333333333333
2226	EG1178	EG1051	After abduction	Before abduction	0.2727272727272727
2227	EG1178	EG0070	After abduction	Before abduction	0.30434782608695654
2228	EG1178	EG0968	After abduction	Before abduction	0.27702702702702703
2229	EG1178	EG0967	After abduction	Before abduction	0.2885375494071146
2230	EG1178	EG0946	After abduction	Before abduction	0.28187919463087246
2231	EG1178	EG0883	After abduction	Before abduction	0.2361111111111111
2232	EG1178	EG0831	After abduction	Before abduction	0.22972972972972974
2233	EG1178	EG0800	After abduction	Before abduction	0.20802919708029197
2234	EG1178	EG0767	After abduction	Before abduction	0.24914675767918087
2235	EG1178	EG0744	After abduction	Before abduction	0.22727272727272727
2236	EG1178	EG0732	After abduction	Before abduction	0.2260536398467433
2237	EG1178	EG0660	After abduction	Before abduction	0.23183391003460208
2238	EG1178	EG0605	After abduction	Before abduction	0.25096525096525096
2239	EG1178	EG0055	After abduction	Before abduction	0.3983739837398374
2240	EG1178	EG0497	After abduction	Before abduction	0.1879432624113475
2241	EG1178	EG0415	After abduction	Before abduction	0.2672955974842767
2242	EG1178	EG0401	After abduction	Before abduction	0.2901960784313726
2243	EG1178	EG0381	After abduction	Before abduction	0.25650557620817843
2244	EG1178	EG0039	After abduction	Before abduction	0.2363013698630137
2245	EG1178	EG0303	After abduction	Before abduction	0.26119402985074625
2246	EG1178	EG0282	After abduction	Before abduction	0.24803149606299213
2247	EG1178	EG0280	After abduction	Before abduction	0.256
2248	EG1178	EG0236	After abduction	Before abduction	0.23595505617977527
2249	EG1178	EG0194	After abduction	Before abduction	0.2661596958174905
2250	EG1178	EG2608	After abduction	Before abduction	0.24045801526717558
2251	EG1178	EG2591	After abduction	Before abduction	0.22727272727272727
2252	EG1178	EG0141	After abduction	Before abduction	0.23015873015873015
2253	EG1178	EG0024	After abduction	Before abduction	0.2765151515151515
2254	EG1153	EG2518	After abduction	Before abduction	0.1799163179916318
2255	EG1153	EG2490	After abduction	Before abduction	0.26506024096385544
2256	EG1153	EG2435	After abduction	Before abduction	0.37540453074433655
2257	EG1153	EG2419	After abduction	Before abduction	0.26744186046511625
2258	EG1153	EG0136	After abduction	Before abduction	0.29844961240310075
2259	EG1153	EG2335	After abduction	Before abduction	0.26859504132231404
2260	EG1153	EG2279	After abduction	Before abduction	0.16666666666666666
2261	EG1153	EG2214	After abduction	Before abduction	0.3564356435643564
2262	EG1153	EG2186	After abduction	Before abduction	0.3225806451612903
2263	EG1153	EG2149	After abduction	Before abduction	0.2540983606557377
2264	EG1153	EG1976	After abduction	Before abduction	0.3471337579617834
2265	EG1153	EG1915	After abduction	Before abduction	0.3368055555555556
2266	EG1153	EG1905	After abduction	Before abduction	0.27307692307692305
2267	EG1153	EG1904	After abduction	Before abduction	0.36129032258064514
2268	EG1153	EG1872	After abduction	Before abduction	0.28214285714285714
2269	EG1153	EG1830	After abduction	Before abduction	0.3360323886639676
2270	EG1153	EG1825	After abduction	Before abduction	0.3118279569892473
2271	EG1153	EG1823	After abduction	Before abduction	0.37254901960784315
2272	EG1153	EG1724	After abduction	Before abduction	0.3018181818181818
2273	EG1153	EG1599	After abduction	Before abduction	0.26582278481012656
2274	EG1153	EG1507	After abduction	Before abduction	0.3275862068965517
2275	EG1153	EG1394	After abduction	Before abduction	0.2794759825327511
2276	EG1153	EG1359	After abduction	Before abduction	0.2980132450331126
2277	EG1153	EG1080	After abduction	Before abduction	0.1969111969111969
2278	EG1153	EG1069	After abduction	Before abduction	0.30869565217391304
2279	EG1153	EG1051	After abduction	Before abduction	0.2803347280334728
2280	EG1153	EG0070	After abduction	Before abduction	0.2629310344827586
2281	EG1153	EG0968	After abduction	Before abduction	0.37583892617449666
2282	EG1153	EG0967	After abduction	Before abduction	0.3319672131147541
2283	EG1153	EG0946	After abduction	Before abduction	0.3853820598006645
2284	EG1153	EG0883	After abduction	Before abduction	0.26618705035971224
2285	EG1153	EG0831	After abduction	Before abduction	0.26480836236933797
2286	EG1153	EG0800	After abduction	Before abduction	0.21839080459770116
2287	EG1153	EG0767	After abduction	Before abduction	0.3602693602693603
2288	EG1153	EG0744	After abduction	Before abduction	0.2868217054263566
2289	EG1153	EG0732	After abduction	Before abduction	0.29296875
2290	EG1153	EG0660	After abduction	Before abduction	0.3614864864864865
2291	EG1153	EG0605	After abduction	Before abduction	0.26422764227642276
2292	EG1153	EG0055	After abduction	Before abduction	0.3930131004366812
2293	EG1153	EG0497	After abduction	Before abduction	0.23636363636363636
2294	EG1153	EG0415	After abduction	Before abduction	0.32802547770700635
2295	EG1153	EG0401	After abduction	Before abduction	0.2916666666666667
2296	EG1153	EG0381	After abduction	Before abduction	0.36531365313653136
2297	EG1153	EG0039	After abduction	Before abduction	0.37
2298	EG1153	EG0303	After abduction	Before abduction	0.3269961977186312
2299	EG1153	EG0282	After abduction	Before abduction	0.26859504132231404
2300	EG1153	EG0280	After abduction	Before abduction	0.2627118644067797
2301	EG1153	EG0236	After abduction	Before abduction	0.3143939393939394
2302	EG1153	EG0194	After abduction	Before abduction	0.2868525896414343
2303	EG1153	EG2608	After abduction	Before abduction	0.30739299610894943
2304	EG1153	EG2591	After abduction	Before abduction	0.3413793103448276
2305	EG1153	EG0141	After abduction	Before abduction	0.23529411764705882
2306	EG1153	EG0024	After abduction	Before abduction	0.3176470588235294
2307	EG1041	EG2518	After abduction	Before abduction	0.2245762711864407
2308	EG1041	EG2490	After abduction	Before abduction	0.20689655172413793
2309	EG1041	EG2435	After abduction	Before abduction	0.3356164383561644
2310	EG1041	EG2419	After abduction	Before abduction	0.24796747967479674
2311	EG1041	EG0136	After abduction	Before abduction	0.2375
2312	EG1041	EG2335	After abduction	Before abduction	0.2088888888888889
2313	EG1041	EG2279	After abduction	Before abduction	0.29411764705882354
2314	EG1041	EG2214	After abduction	Before abduction	0.3263888888888889
2315	EG1041	EG2186	After abduction	Before abduction	0.23788546255506607
2316	EG1041	EG2149	After abduction	Before abduction	0.24786324786324787
2317	EG1041	EG1976	After abduction	Before abduction	0.36156351791530944
2318	EG1041	EG1915	After abduction	Before abduction	0.322463768115942
2319	EG1041	EG1905	After abduction	Before abduction	0.2540322580645161
2320	EG1041	EG1904	After abduction	Before abduction	0.35451505016722407
2321	EG1041	EG1872	After abduction	Before abduction	0.28413284132841327
2322	EG1041	EG1830	After abduction	Before abduction	0.27510917030567683
2323	EG1041	EG1825	After abduction	Before abduction	0.2765151515151515
2324	EG1041	EG1823	After abduction	Before abduction	0.3436426116838488
2325	EG1041	EG1724	After abduction	Before abduction	0.2786259541984733
2326	EG1041	EG1599	After abduction	Before abduction	0.17972350230414746
2327	EG1041	EG1507	After abduction	Before abduction	0.3129496402877698
2328	EG1041	EG1394	After abduction	Before abduction	0.25806451612903225
2329	EG1041	EG1359	After abduction	Before abduction	0.3618421052631579
2330	EG1041	EG1080	After abduction	Before abduction	0.2720306513409962
2331	EG1041	EG1069	After abduction	Before abduction	0.23222748815165878
2332	EG1041	EG1051	After abduction	Before abduction	0.22072072072072071
2333	EG1041	EG0070	After abduction	Before abduction	0.19158878504672897
2334	EG1041	EG0968	After abduction	Before abduction	0.3462897526501767
2335	EG1041	EG0967	After abduction	Before abduction	0.23076923076923078
2336	EG1041	EG0946	After abduction	Before abduction	0.35664335664335667
2337	EG1041	EG0883	After abduction	Before abduction	0.3054545454545455
2338	EG1041	EG0831	After abduction	Before abduction	0.33793103448275863
2339	EG1041	EG0800	After abduction	Before abduction	0.2862595419847328
2340	EG1041	EG0767	After abduction	Before abduction	0.33568904593639576
2341	EG1041	EG0744	After abduction	Before abduction	0.23236514522821577
2342	EG1041	EG0732	After abduction	Before abduction	0.22362869198312235
2343	EG1041	EG0660	After abduction	Before abduction	0.3129496402877698
2344	EG1041	EG0605	After abduction	Before abduction	0.1894273127753304
2345	EG1041	EG0055	After abduction	Before abduction	0.3627906976744186
2346	EG1041	EG0497	After abduction	Before abduction	0.30685920577617326
2347	EG1041	EG0415	After abduction	Before abduction	0.38924050632911394
2348	EG1041	EG0401	After abduction	Before abduction	0.2171945701357466
2349	EG1041	EG0381	After abduction	Before abduction	0.292
2350	EG1041	EG0039	After abduction	Before abduction	0.32269503546099293
2351	EG1041	EG0303	After abduction	Before abduction	0.2834008097165992
2352	EG1041	EG0282	After abduction	Before abduction	0.19282511210762332
2353	EG1041	EG0280	After abduction	Before abduction	0.1926605504587156
2354	EG1041	EG0236	After abduction	Before abduction	0.2631578947368421
2355	EG1041	EG0194	After abduction	Before abduction	0.23829787234042554
2356	EG1041	EG2608	After abduction	Before abduction	0.26859504132231404
2357	EG1041	EG2591	After abduction	Before abduction	0.3090909090909091
2358	EG1041	EG0141	After abduction	Before abduction	0.19642857142857142
2359	EG1041	EG0024	After abduction	Before abduction	0.2863070539419087
2360	EG1035	EG2518	After abduction	Before abduction	0.22821576763485477
2361	EG1035	EG2490	After abduction	Before abduction	0.24793388429752067
2362	EG1035	EG2435	After abduction	Before abduction	0.3197278911564626
2363	EG1035	EG2419	After abduction	Before abduction	0.25793650793650796
2364	EG1035	EG0136	After abduction	Before abduction	0.2620967741935484
2365	EG1035	EG2335	After abduction	Before abduction	0.22844827586206898
2366	EG1035	EG2279	After abduction	Before abduction	0.29615384615384616
2367	EG1035	EG2214	After abduction	Before abduction	0.3219178082191781
2368	EG1035	EG2186	After abduction	Before abduction	0.27848101265822783
2369	EG1035	EG2149	After abduction	Before abduction	0.23628691983122363
2370	EG1035	EG1976	After abduction	Before abduction	0.3355048859934853
2371	EG1035	EG1915	After abduction	Before abduction	0.3057553956834532
2372	EG1035	EG1905	After abduction	Before abduction	0.236
2373	EG1035	EG1904	After abduction	Before abduction	0.3221476510067114
2374	EG1035	EG1872	After abduction	Before abduction	0.286231884057971
2375	EG1035	EG1830	After abduction	Before abduction	0.3138075313807531
2376	EG1035	EG1825	After abduction	Before abduction	0.23954372623574144
2377	EG1035	EG1823	After abduction	Before abduction	0.3161512027491409
2378	EG1035	EG1724	After abduction	Before abduction	0.2480916030534351
2379	EG1035	EG1599	After abduction	Before abduction	0.2324561403508772
2380	EG1035	EG1507	After abduction	Before abduction	0.30851063829787234
2381	EG1035	EG1394	After abduction	Before abduction	0.2767857142857143
2382	EG1035	EG1359	After abduction	Before abduction	0.3464052287581699
2383	EG1035	EG1080	After abduction	Before abduction	0.2679245283018868
2384	EG1035	EG1069	After abduction	Before abduction	0.34347826086956523
2385	EG1035	EG1051	After abduction	Before abduction	0.18468468468468469
2386	EG1035	EG0070	After abduction	Before abduction	0.3191489361702128
2387	EG1035	EG0968	After abduction	Before abduction	0.31802120141342755
2388	EG1035	EG0967	After abduction	Before abduction	0.16972477064220184
2389	EG1035	EG0946	After abduction	Before abduction	0.3460207612456747
2390	EG1035	EG0883	After abduction	Before abduction	0.3010752688172043
2391	EG1035	EG0831	After abduction	Before abduction	0.3044982698961938
2392	EG1035	EG0800	After abduction	Before abduction	0.2883895131086142
2393	EG1035	EG0767	After abduction	Before abduction	0.30742049469964666
2394	EG1035	EG0744	After abduction	Before abduction	0.27091633466135456
2395	EG1035	EG0732	After abduction	Before abduction	0.25609756097560976
2396	EG1035	EG0660	After abduction	Before abduction	0.29642857142857143
2397	EG1035	EG0605	After abduction	Before abduction	0.26859504132231404
2398	EG1035	EG0055	After abduction	Before abduction	0.37104072398190047
2399	EG1035	EG0497	After abduction	Before abduction	0.2903225806451613
2400	EG1035	EG0415	After abduction	Before abduction	0.35873015873015873
2401	EG1035	EG0401	After abduction	Before abduction	0.28936170212765955
2402	EG1035	EG0381	After abduction	Before abduction	0.26
2403	EG1035	EG0039	After abduction	Before abduction	0.30633802816901406
2404	EG1035	EG0303	After abduction	Before abduction	0.272
2405	EG1035	EG0282	After abduction	Before abduction	0.22844827586206898
2406	EG1035	EG0280	After abduction	Before abduction	0.2597402597402597
2407	EG1035	EG0236	After abduction	Before abduction	0.23076923076923078
2408	EG1035	EG0194	After abduction	Before abduction	0.29838709677419356
2409	EG1035	EG2608	After abduction	Before abduction	0.23553719008264462
2410	EG1035	EG2591	After abduction	Before abduction	0.3167259786476868
2411	EG1035	EG0141	After abduction	Before abduction	0.29045643153526973
2412	EG1035	EG0024	After abduction	Before abduction	0.2674897119341564
2413	EG0927	EG2518	After abduction	Before abduction	0.2
2414	EG0927	EG2490	After abduction	Before abduction	0.24444444444444444
2415	EG0927	EG2435	After abduction	Before abduction	0.267515923566879
2416	EG0927	EG2419	After abduction	Before abduction	0.24100719424460432
2417	EG0927	EG0136	After abduction	Before abduction	0.26353790613718414
2418	EG0927	EG2335	After abduction	Before abduction	0.26037735849056604
2419	EG0927	EG2279	After abduction	Before abduction	0.15355805243445692
2420	EG0927	EG2214	After abduction	Before abduction	0.24675324675324675
2421	EG0927	EG2186	After abduction	Before abduction	0.3284671532846715
2422	EG0927	EG2149	After abduction	Before abduction	0.27941176470588236
2423	EG0927	EG1976	After abduction	Before abduction	0.22468354430379747
2424	EG0927	EG1915	After abduction	Before abduction	0.24579124579124578
2425	EG0927	EG1905	After abduction	Before abduction	0.20146520146520147
2426	EG0927	EG1904	After abduction	Before abduction	0.26498422712933756
2427	EG0927	EG1872	After abduction	Before abduction	0.2027491408934708
2428	EG0927	EG1830	After abduction	Before abduction	0.29056603773584905
2429	EG0927	EG1825	After abduction	Before abduction	0.1872791519434629
2430	EG0927	EG1823	After abduction	Before abduction	0.2857142857142857
2431	EG0927	EG1724	After abduction	Before abduction	0.2568493150684932
2432	EG0927	EG1599	After abduction	Before abduction	0.29699248120300753
2433	EG0927	EG1507	After abduction	Before abduction	0.24916943521594684
2434	EG0927	EG1394	After abduction	Before abduction	0.3484848484848485
2435	EG0927	EG1359	After abduction	Before abduction	0.21221864951768488
2436	EG0927	EG1080	After abduction	Before abduction	0.18214285714285713
2437	EG0927	EG1069	After abduction	Before abduction	0.3612167300380228
2438	EG0927	EG1051	After abduction	Before abduction	0.2840909090909091
2439	EG0927	EG0070	After abduction	Before abduction	0.3333333333333333
2440	EG0927	EG0968	After abduction	Before abduction	0.2922077922077922
2441	EG0927	EG0967	After abduction	Before abduction	0.30566037735849055
2442	EG0927	EG0946	After abduction	Before abduction	0.3022508038585209
2443	EG0927	EG0883	After abduction	Before abduction	0.16783216783216784
2444	EG0927	EG0831	After abduction	Before abduction	0.1314878892733564
2445	EG0927	EG0800	After abduction	Before abduction	0.12222222222222222
2446	EG0927	EG0767	After abduction	Before abduction	0.2990353697749196
2447	EG0927	EG0744	After abduction	Before abduction	0.2775800711743772
2448	EG0927	EG0732	After abduction	Before abduction	0.23897058823529413
2449	EG0927	EG0660	After abduction	Before abduction	0.29449838187702265
2450	EG0927	EG0605	After abduction	Before abduction	0.26296296296296295
2451	EG0927	EG0055	After abduction	Before abduction	0.44696969696969696
2452	EG0927	EG0497	After abduction	Before abduction	0.15734265734265734
