	SubjectID1	SubjectID2	Group1	Group2	Distance
2625	EG0968	EG2018	Before abduction	After abduction	0.21
2626	EG0968	EG1990	Before abduction	After abduction	0.526
2627	EG0968	EG1940	Before abduction	After abduction	0.2086
2628	EG0968	EG0118	Before abduction	After abduction	0.4448
2629	EG0968	EG1939	Before abduction	After abduction	0.3758
2630	EG0968	EG1892	Before abduction	After abduction	0.2456
2631	EG0968	EG1878	Before abduction	After abduction	0.1982
2632	EG0968	EG0101	Before abduction	After abduction	0.1712
2633	EG0968	EG1772	Before abduction	After abduction	0.1826
2634	EG0968	EG1673	Before abduction	After abduction	0.3156
2635	EG0968	EG1637	Before abduction	After abduction	0.2764
2636	EG0968	EG1572	Before abduction	After abduction	0.2604
2637	EG0968	EG1524	Before abduction	After abduction	0.4858
2638	EG0968	EG0088	Before abduction	After abduction	0.3634
2639	EG0968	EG1490	Before abduction	After abduction	0.3028
2640	EG0968	EG1431	Before abduction	After abduction	0.266
2641	EG0968	EG1416	Before abduction	After abduction	0.3448
2642	EG0968	EG1178	Before abduction	After abduction	0.2284
2643	EG0968	EG1153	Before abduction	After abduction	0.2358
2644	EG0968	EG1041	Before abduction	After abduction	0.3008
2645	EG0968	EG1035	Before abduction	After abduction	0.3718
2646	EG0968	EG0927	Before abduction	After abduction	0.2454
2647	EG0968	EG0892	Before abduction	After abduction	0.2158
2648	EG0968	EG0850	Before abduction	After abduction	0.3866
2649	EG0968	EG0057	Before abduction	After abduction	0.351
2650	EG0968	EG0778	Before abduction	After abduction	0.3372
2651	EG0968	EG0647	Before abduction	After abduction	0.2142
2652	EG0968	EG0546	Before abduction	After abduction	0.3966
2653	EG0968	EG0520	Before abduction	After abduction	0.2982
2654	EG0968	EG0447	Before abduction	After abduction	0.45
2655	EG0968	EG0365	Before abduction	After abduction	0.4496
2656	EG0968	EG0364	Before abduction	After abduction	0.516
2657	EG0968	EG0341	Before abduction	After abduction	0.509
2658	EG0968	EG0313	Before abduction	After abduction	0.4238
2659	EG0968	EG0294	Before abduction	After abduction	0.2388
2660	EG0968	EG0256	Before abduction	After abduction	0.5288
2661	EG0968	EG0196	Before abduction	After abduction	0.3054
2662	EG0968	EG0175	Before abduction	After abduction	0.3788
2663	EG0968	EG2659	Before abduction	After abduction	0.3204
2664	EG0968	EG2638	Before abduction	After abduction	0.2816
2665	EG0968	EG0031	Before abduction	After abduction	0.319
2666	EG0967	EG2580	Before abduction	After abduction	0.2332
2667	EG0967	EG2559	Before abduction	After abduction	0.2682
2668	EG0967	EG2473	Before abduction	After abduction	0.198
2669	EG0967	EG2392	Before abduction	After abduction	0.2332
2670	EG0967	EG2391	Before abduction	After abduction	0.4862
2671	EG0967	EG2018	Before abduction	After abduction	0.297
2672	EG0967	EG1990	Before abduction	After abduction	0.555
2673	EG0967	EG1940	Before abduction	After abduction	0.2564
2674	EG0967	EG0118	Before abduction	After abduction	0.3576
2675	EG0967	EG1939	Before abduction	After abduction	0.381
2676	EG0967	EG1892	Before abduction	After abduction	0.2534
2677	EG0967	EG1878	Before abduction	After abduction	0.3604
2678	EG0967	EG0101	Before abduction	After abduction	0.3552
2679	EG0967	EG1772	Before abduction	After abduction	0.2938
2680	EG0967	EG1673	Before abduction	After abduction	0.2972
2681	EG0967	EG1637	Before abduction	After abduction	0.3774
2682	EG0967	EG1572	Before abduction	After abduction	0.3708
2683	EG0967	EG1524	Before abduction	After abduction	0.5156
2684	EG0967	EG0088	Before abduction	After abduction	0.2912
2685	EG0967	EG1490	Before abduction	After abduction	0.3036
2686	EG0967	EG1431	Before abduction	After abduction	0.3068
2687	EG0967	EG1416	Before abduction	After abduction	0.3226
2688	EG0967	EG1178	Before abduction	After abduction	0.2388
2689	EG0967	EG1153	Before abduction	After abduction	0.2572
2690	EG0967	EG1041	Before abduction	After abduction	0.2
2691	EG0967	EG1035	Before abduction	After abduction	0.3206
2692	EG0967	EG0927	Before abduction	After abduction	0.31
2693	EG0967	EG0892	Before abduction	After abduction	0.29
2694	EG0967	EG0850	Before abduction	After abduction	0.3348
2695	EG0967	EG0057	Before abduction	After abduction	0.3436
2696	EG0967	EG0778	Before abduction	After abduction	0.306
2697	EG0967	EG0647	Before abduction	After abduction	0.2816
2698	EG0967	EG0546	Before abduction	After abduction	0.3598
2699	EG0967	EG0520	Before abduction	After abduction	0.2432
2700	EG0967	EG0447	Before abduction	After abduction	0.509
2701	EG0967	EG0365	Before abduction	After abduction	0.505
2702	EG0967	EG0364	Before abduction	After abduction	0.5426
2703	EG0967	EG0341	Before abduction	After abduction	0.333
2704	EG0967	EG0313	Before abduction	After abduction	0.3714
2705	EG0967	EG0294	Before abduction	After abduction	0.3114
2706	EG0967	EG0256	Before abduction	After abduction	0.5622
2707	EG0967	EG0196	Before abduction	After abduction	0.3868
2708	EG0967	EG0175	Before abduction	After abduction	0.3076
2709	EG0967	EG2659	Before abduction	After abduction	0.3462
2710	EG0967	EG2638	Before abduction	After abduction	0.2554
2711	EG0967	EG0031	Before abduction	After abduction	0.408
2712	EG0946	EG2580	Before abduction	After abduction	0.2856
2713	EG0946	EG2559	Before abduction	After abduction	0.276
2714	EG0946	EG2473	Before abduction	After abduction	0.3284
2715	EG0946	EG2392	Before abduction	After abduction	0.3016
2716	EG0946	EG2391	Before abduction	After abduction	0.5374
2717	EG0946	EG2018	Before abduction	After abduction	0.2304
2718	EG0946	EG1990	Before abduction	After abduction	0.6022
2719	EG0946	EG1940	Before abduction	After abduction	0.2932
2720	EG0946	EG0118	Before abduction	After abduction	0.5026
2721	EG0946	EG1939	Before abduction	After abduction	0.4442
2722	EG0946	EG1892	Before abduction	After abduction	0.323
2723	EG0946	EG1878	Before abduction	After abduction	0.168
2724	EG0946	EG0101	Before abduction	After abduction	0.2068
2725	EG0946	EG1772	Before abduction	After abduction	0.211
2726	EG0946	EG1673	Before abduction	After abduction	0.389
2727	EG0946	EG1637	Before abduction	After abduction	0.2358
2728	EG0946	EG1572	Before abduction	After abduction	0.2196
2729	EG0946	EG1524	Before abduction	After abduction	0.5636
2730	EG0946	EG0088	Before abduction	After abduction	0.4338
2731	EG0946	EG1490	Before abduction	After abduction	0.3918
2732	EG0946	EG1431	Before abduction	After abduction	0.3194
2733	EG0946	EG1416	Before abduction	After abduction	0.3928
2734	EG0946	EG1178	Before abduction	After abduction	0.3176
2735	EG0946	EG1153	Before abduction	After abduction	0.3386
2736	EG0946	EG1041	Before abduction	After abduction	0.3948
2737	EG0946	EG1035	Before abduction	After abduction	0.4446
2738	EG0946	EG0927	Before abduction	After abduction	0.288
2739	EG0946	EG0892	Before abduction	After abduction	0.3234
2740	EG0946	EG0850	Before abduction	After abduction	0.44
2741	EG0946	EG0057	Before abduction	After abduction	0.4108
2742	EG0946	EG0778	Before abduction	After abduction	0.4294
2743	EG0946	EG0647	Before abduction	After abduction	0.2806
2744	EG0946	EG0546	Before abduction	After abduction	0.4594
2745	EG0946	EG0520	Before abduction	After abduction	0.369
2746	EG0946	EG0447	Before abduction	After abduction	0.5608
2747	EG0946	EG0365	Before abduction	After abduction	0.5648
2748	EG0946	EG0364	Before abduction	After abduction	0.5278
2749	EG0946	EG0341	Before abduction	After abduction	0.5824
2750	EG0946	EG0313	Before abduction	After abduction	0.4968
2751	EG0946	EG0294	Before abduction	After abduction	0.338
2752	EG0946	EG0256	Before abduction	After abduction	0.6046
2753	EG0946	EG0196	Before abduction	After abduction	0.4174
2754	EG0946	EG0175	Before abduction	After abduction	0.4382
2755	EG0946	EG2659	Before abduction	After abduction	0.3926
2756	EG0946	EG2638	Before abduction	After abduction	0.3578
2757	EG0946	EG0031	Before abduction	After abduction	0.2614
2758	EG0883	EG2580	Before abduction	After abduction	0.256
2759	EG0883	EG2559	Before abduction	After abduction	0.3066
2760	EG0883	EG2473	Before abduction	After abduction	0.1844
2761	EG0883	EG2392	Before abduction	After abduction	0.2588
2762	EG0883	EG2391	Before abduction	After abduction	0.473
2763	EG0883	EG2018	Before abduction	After abduction	0.2906
2764	EG0883	EG1990	Before abduction	After abduction	0.555
2765	EG0883	EG1940	Before abduction	After abduction	0.202
2766	EG0883	EG0118	Before abduction	After abduction	0.4324
2767	EG0883	EG1939	Before abduction	After abduction	0.3422
2768	EG0883	EG1892	Before abduction	After abduction	0.2864
2769	EG0883	EG1878	Before abduction	After abduction	0.369
2770	EG0883	EG0101	Before abduction	After abduction	0.348
2771	EG0883	EG1772	Before abduction	After abduction	0.3062
2772	EG0883	EG1673	Before abduction	After abduction	0.3142
2773	EG0883	EG1637	Before abduction	After abduction	0.4262
2774	EG0883	EG1572	Before abduction	After abduction	0.4026
2775	EG0883	EG1524	Before abduction	After abduction	0.5214
2776	EG0883	EG0088	Before abduction	After abduction	0.3798
2777	EG0883	EG1490	Before abduction	After abduction	0.2492
2778	EG0883	EG1431	Before abduction	After abduction	0.2524
2779	EG0883	EG1416	Before abduction	After abduction	0.3852
2780	EG0883	EG1178	Before abduction	After abduction	0.2
2781	EG0883	EG1153	Before abduction	After abduction	0.1838
2782	EG0883	EG1041	Before abduction	After abduction	0.1746
2783	EG0883	EG1035	Before abduction	After abduction	0.3216
2784	EG0883	EG0927	Before abduction	After abduction	0.3022
2785	EG0883	EG0892	Before abduction	After abduction	0.2928
2786	EG0883	EG0850	Before abduction	After abduction	0.3888
2787	EG0883	EG0057	Before abduction	After abduction	0.4016
2788	EG0883	EG0778	Before abduction	After abduction	0.2378
2789	EG0883	EG0647	Before abduction	After abduction	0.2526
2790	EG0883	EG0546	Before abduction	After abduction	0.3478
2791	EG0883	EG0520	Before abduction	After abduction	0.3614
2792	EG0883	EG0447	Before abduction	After abduction	0.4986
2793	EG0883	EG0365	Before abduction	After abduction	0.4942
2794	EG0883	EG0364	Before abduction	After abduction	0.5264
2795	EG0883	EG0341	Before abduction	After abduction	0.3202
2796	EG0883	EG0313	Before abduction	After abduction	0.3892
2797	EG0883	EG0294	Before abduction	After abduction	0.3218
2798	EG0883	EG0256	Before abduction	After abduction	0.561
2799	EG0883	EG0196	Before abduction	After abduction	0.3706
2800	EG0883	EG0175	Before abduction	After abduction	0.3876
2801	EG0883	EG2659	Before abduction	After abduction	0.3982
2802	EG0883	EG2638	Before abduction	After abduction	0.2224
2803	EG0883	EG0031	Before abduction	After abduction	0.4456
2804	EG0831	EG2580	Before abduction	After abduction	0.218
2805	EG0831	EG2559	Before abduction	After abduction	0.2348
2806	EG0831	EG2473	Before abduction	After abduction	0.252
2807	EG0831	EG2392	Before abduction	After abduction	0.2164
2808	EG0831	EG2391	Before abduction	After abduction	0.5458
2809	EG0831	EG2018	Before abduction	After abduction	0.243
2810	EG0831	EG1990	Before abduction	After abduction	0.6154
2811	EG0831	EG1940	Before abduction	After abduction	0.2408
2812	EG0831	EG0118	Before abduction	After abduction	0.4362
2813	EG0831	EG1939	Before abduction	After abduction	0.4198
2814	EG0831	EG1892	Before abduction	After abduction	0.266
2815	EG0831	EG1878	Before abduction	After abduction	0.2834
2816	EG0831	EG0101	Before abduction	After abduction	0.2932
2817	EG0831	EG1772	Before abduction	After abduction	0.2244
2818	EG0831	EG1673	Before abduction	After abduction	0.3482
2819	EG0831	EG1637	Before abduction	After abduction	0.3274
2820	EG0831	EG1572	Before abduction	After abduction	0.2972
2821	EG0831	EG1524	Before abduction	After abduction	0.5766
2822	EG0831	EG0088	Before abduction	After abduction	0.3692
2823	EG0831	EG1490	Before abduction	After abduction	0.3356
2824	EG0831	EG1431	Before abduction	After abduction	0.1928
2825	EG0831	EG1416	Before abduction	After abduction	0.3498
2826	EG0831	EG1178	Before abduction	After abduction	0.242
2827	EG0831	EG1153	Before abduction	After abduction	0.2506
2828	EG0831	EG1041	Before abduction	After abduction	0.294
2829	EG0831	EG1035	Before abduction	After abduction	0.414
2830	EG0831	EG0927	Before abduction	After abduction	0.167
2831	EG0831	EG0892	Before abduction	After abduction	0.29
2832	EG0831	EG0850	Before abduction	After abduction	0.3718
2833	EG0831	EG0057	Before abduction	After abduction	0.4242
2834	EG0831	EG0778	Before abduction	After abduction	0.3718
2835	EG0831	EG0647	Before abduction	After abduction	0.2508
2836	EG0831	EG0546	Before abduction	After abduction	0.3872
2837	EG0831	EG0520	Before abduction	After abduction	0.302
2838	EG0831	EG0447	Before abduction	After abduction	0.5708
2839	EG0831	EG0365	Before abduction	After abduction	0.5712
2840	EG0831	EG0364	Before abduction	After abduction	0.5704
2841	EG0831	EG0341	Before abduction	After abduction	0.4748
2842	EG0831	EG0313	Before abduction	After abduction	0.47
2843	EG0831	EG0294	Before abduction	After abduction	0.3546
2844	EG0831	EG0256	Before abduction	After abduction	0.6176
2845	EG0831	EG0196	Before abduction	After abduction	0.4098
2846	EG0831	EG0175	Before abduction	After abduction	0.3806
2847	EG0831	EG2659	Before abduction	After abduction	0.404
2848	EG0831	EG2638	Before abduction	After abduction	0.2886
2849	EG0831	EG0031	Before abduction	After abduction	0.3514
2850	EG0800	EG2580	Before abduction	After abduction	0.2744
2851	EG0800	EG2559	Before abduction	After abduction	0.3208
2852	EG0800	EG2473	Before abduction	After abduction	0.2288
2853	EG0800	EG2392	Before abduction	After abduction	0.2724
2854	EG0800	EG2391	Before abduction	After abduction	0.5254
2855	EG0800	EG2018	Before abduction	After abduction	0.3156
2856	EG0800	EG1990	Before abduction	After abduction	0.588
2857	EG0800	EG1940	Before abduction	After abduction	0.2426
2858	EG0800	EG0118	Before abduction	After abduction	0.455
2859	EG0800	EG1939	Before abduction	After abduction	0.3906
2860	EG0800	EG1892	Before abduction	After abduction	0.2904
2861	EG0800	EG1878	Before abduction	After abduction	0.393
2862	EG0800	EG0101	Before abduction	After abduction	0.3822
2863	EG0800	EG1772	Before abduction	After abduction	0.3204
2864	EG0800	EG1673	Before abduction	After abduction	0.3628
2865	EG0800	EG1637	Before abduction	After abduction	0.4422
2866	EG0800	EG1572	Before abduction	After abduction	0.4152
2867	EG0800	EG1524	Before abduction	After abduction	0.5516
2868	EG0800	EG0088	Before abduction	After abduction	0.4024
2869	EG0800	EG1490	Before abduction	After abduction	0.284
2870	EG0800	EG1431	Before abduction	After abduction	0.2426
2871	EG0800	EG1416	Before abduction	After abduction	0.416
2872	EG0800	EG1178	Before abduction	After abduction	0.225
2873	EG0800	EG1153	Before abduction	After abduction	0.2026
2874	EG0800	EG1041	Before abduction	After abduction	0.1808
2875	EG0800	EG1035	Before abduction	After abduction	0.3248
2876	EG0800	EG0927	Before abduction	After abduction	0.3042
2877	EG0800	EG0892	Before abduction	After abduction	0.3208
2878	EG0800	EG0850	Before abduction	After abduction	0.4024
2879	EG0800	EG0057	Before abduction	After abduction	0.44
2880	EG0800	EG0778	Before abduction	After abduction	0.2718
2881	EG0800	EG0647	Before abduction	After abduction	0.277
2882	EG0800	EG0546	Before abduction	After abduction	0.374
2883	EG0800	EG0520	Before abduction	After abduction	0.3702
2884	EG0800	EG0447	Before abduction	After abduction	0.5538
2885	EG0800	EG0365	Before abduction	After abduction	0.552
2886	EG0800	EG0364	Before abduction	After abduction	0.5702
2887	EG0800	EG0341	Before abduction	After abduction	0.325
2888	EG0800	EG0313	Before abduction	After abduction	0.4236
2889	EG0800	EG0294	Before abduction	After abduction	0.3586
2890	EG0800	EG0256	Before abduction	After abduction	0.5944
2891	EG0800	EG0196	Before abduction	After abduction	0.4156
2892	EG0800	EG0175	Before abduction	After abduction	0.4184
2893	EG0800	EG2659	Before abduction	After abduction	0.4318
2894	EG0800	EG2638	Before abduction	After abduction	0.283
2895	EG0800	EG0031	Before abduction	After abduction	0.4484
2896	EG0767	EG2580	Before abduction	After abduction	0.2536
2897	EG0767	EG2559	Before abduction	After abduction	0.2868
2898	EG0767	EG2473	Before abduction	After abduction	0.1964
2899	EG0767	EG2392	Before abduction	After abduction	0.2662
2900	EG0767	EG2391	Before abduction	After abduction	0.4902
2901	EG0767	EG2018	Before abduction	After abduction	0.2544
2902	EG0767	EG1990	Before abduction	After abduction	0.5648
2903	EG0767	EG1940	Before abduction	After abduction	0.1858
2904	EG0767	EG0118	Before abduction	After abduction	0.4624
2905	EG0767	EG1939	Before abduction	After abduction	0.3548
2906	EG0767	EG1892	Before abduction	After abduction	0.2814
