Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Abduction	Abduction	Abduction	Abduction	Abduction	Recovery	Recovery	Recovery	Recovery	Recovery
124a106c277077416c68553ab6313547	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0
7839ebd6a09cfdb1582ab5ba33a951f5	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
24027e61610a652032861399d39651ae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1284.0
6c76d47ae35eed1c3bf24519230f26d0	1.0	1.0	1.0	1.0	154.0	1.0	1.0	1.0	1.0	5402.0
d1d821e35b9bab180ad9dc3ca3f7b09a	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
d735670d51a4772f7255c211d2826620	1.0	1.0	1.0	1.0	39603.0	1.0	1.0	1.0	1.0	2313.0
a0bcb4076da2c7ec506f1a3a96941b94	1.0	1.0	1.0	1.0	193.0	1.0	1.0	1.0	1.0	250.0
c5977eb3855ca23d097ccd605cc38235	1.0	1.0	1.0	1.0	42.0	1.0	1.0	1.0	1.0	1.0
33d4fbd67b51821392ca5692f902dff0	1.0	1.0	1.0	1.0	30.0	1.0	1.0	1.0	1.0	1.0
dab6989479b83e246a79dd1319820374	1.0	1.0	1.0	1.0	2578.0	1.0	1.0	1.0	1.0	222.0
feb5faa689c251279f589157a4e55a47	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
f91f03cd54114c34fa2b0b4e34caf830	1.0	1.0	1.0	1.0	46698.0	1.0	1.0	1.0	1.0	3686.0
f212e1f8372564a9fcc95f987abbac84	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.0
8c1b36165b7457351e8b1e49b50a98ac	1.0	1.0	1.0	1.0	48.0	1.0	1.0	1.0	1.0	1.0
5b7b35779902852c696168186540b739	1.0	1.0	1.0	1.0	683.0	1.0	1.0	1.0	1.0	1.0
e21bb6ba4713a52c48f18d082f4953d6	1.0	1.0	1.0	1.0	2118.0	1.0	1.0	1.0	1.0	1.0
a152a75ba168cc6e8da5d40fc042d32d	1.0	1.0	1.0	1.0	652.0	1.0	1.0	1.0	1.0	1.0
961b427044642f073d2e0c39f8a6e574	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
ff32dbe377f142741790d6ae383f47d3	1.0	1.0	1.0	1.0	125.0	1.0	1.0	1.0	1.0	208.0
f414f6df655615f5eee8e018cd162ac3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	628.0
45245aaaac21bc77fd0607b504334376	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	176.0
0bbb8cf5b1158486a106d38bb3aa9d3d	1.0	1.0	1.0	1.0	506.0	1.0	1.0	1.0	1.0	1.0
a60ee3214665ebdb0493bd4032437b57	1.0	1.0	1.0	1.0	1836.0	1.0	1.0	1.0	1.0	5598.0
f33a8cc725de4c9cf08d0c9798c2703c	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	52.0
458622dfbcc9c3df805527b96ae402d9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	56.0
e643061ae87b5729852bbaebd882a083	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	54.0
1b03d757553ef742cba5b4dda89d24d4	1.0	1.0	1.0	1.0	206.0	1.0	1.0	1.0	1.0	25345.0
fa191210ab0ac1fb1c8cfb615db882ae	1.0	1.0	1.0	1.0	55.0	1.0	1.0	1.0	1.0	1.0
ded7ceb2681f4b74942422edb1406cb0	1.0	1.0	1.0	1.0	29170.0	1.0	1.0	1.0	1.0	32159.0
