id	importance	Cumulative Avg Decrease	Cumulative Avg Increase	Net Avg Change	Global Variance	Global Mean	Global Median	Global Standard Deviation	Global CV (%)
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
648070229fc4f45e01a9481f1beefe43	0.152866630899717	-0.000603165926651769	0	-0.000603165926651769	1.7351385962861e-05	0.00132599086328716	0	0.0041654994853992	3.14142397261535
df009054f19d9aac55f8a5bc2eeaa409	0.146381603471998	-0.0139335086919329	0	-0.0139335086919329	0.00114677923305753	0.0113133597237111	0	0.0338641290019031	2.9932866830822
d383d75128d7423a9bbdb2076120e365	0.123986648072361	-0.0139653589025482	0	-0.0139653589025482	0.00150534345980597	0.0118085156609011	8.09018800004156e-05	0.0387987559053892	3.28565901249171
aeb03963939e00b75d7370f4be601417	0.102578051107441	-0.0121807607641158	0	-0.0121807607641158	0.000413604550861317	0.00839433907520242	0	0.0203372699952899	2.42273630039175
833bf02443c2dece76422ef394ce48d0	0.0781003202940103	-0.0204583099594443	0	-0.0204583099594443	0.00221057599358487	0.0132088048008495	3.93047619916105e-05	0.0470167628998942	3.55950168155037
045fd2f376df8ab160c365aa9811b1eb	0.0477592025171409	-0.00605180153390835	0	-0.00605180153390835	0.000963450435419447	0.00646173454823299	0	0.0310394979891661	4.80358605842979
439ee71de7eb52a826e95b385e1b1731	0.04140733128042	-0.017745849514363	0	-0.017745849514363	0.00303764789673732	0.00940054872610172	0	0.0551148609427377	5.86294082915659
0e376c68726959309777cd950dc65fc0	0.0296096584249595	-0.000175140388488296	0	-0.000175140388488296	5.12338868435488e-07	0.000283606954441291	0	0.000715778505150503	2.523839750547
e96e7b1c7d4de490dbb32be165504c2e	0.0255119997397989	-0.00192824425870177	0	-0.00192824425870177	0.000181989134804047	0.00370363343551496	0	0.013490334866268	3.64245952013129
e5d04ee31cd7dabfbaf2166dcf6ede2b	0.0244124374033137	-0.0129150519014728	0	-0.0129150519014728	0.00191560706752959	0.00696179979535782	0	0.0437676486406294	6.28682954511475
33a4e64910dcce78a00a24631cfebe4a	0.0193251613930135	-0.00515802094982922	0	-0.00515802094982922	0.000669695085855925	0.0030970527124581	0	0.0258784676102725	8.3558369885584
3d2db175dfd884969a0ca929bd1a5ad4	0.0177604969532378	-0.00118533676793282	0	-0.00118533676793282	0.000435058312255322	0.00492329769818484	0	0.0208580514970915	4.23660172018069
4cc083d5bf0cd5a8cb1a5dbb373d1c35	0.0170829560306019	0	0.0316222301342499	0.0316222301342499	0.0108098425762446	0.0296300034433497	0.00173059202917944	0.103970392786815	3.50895648681238
bcde22bafd7589392c58a81a4517a806	0.0166971950937679	-4.42390980325946e-05	0	-4.42390980325946e-05	8.93472358636966e-09	2.6088446952286e-05	0	9.4523666805566e-05	3.62320022262895
0f9e78d9d20807fb52debcc238e5c756	0.0147164835164834	0	0.00582377033250469	0.00582377033250469	0.00243318665641638	0.00731830715400853	0	0.0493273418746275	6.74026668142905
4b3004576fc454e275492dfeb61f0bc4	0.0137545037239171	-4.20116247523238e-05	0	-4.20116247523238e-05	2.78227179271482e-08	5.33331241436636e-05	0	0.000166801432629184	3.12753912896366
95126920a496aaf496fa0c4f89e16e5b	0.0130641829865361	0	0.0972674466900418	0.0972674466900418	0.0251356230414758	0.0494046661375329	0.000311075551642866	0.158542180638074	3.20905276835034
d8e4a618747203eda04c8a13236520b5	0.0128736429568022	0	0.00551621721994159	0.00551621721994159	0.00033038985883299	0.00279141155956448	0	0.0181766294684408	6.51162649454555
ca982b32427b11df2c9adacf60d30dc4	0.0107427055702917	0	0.0350984913254553	0.0350984913254553	0.0231261676089982	0.0324370472040222	0	0.152072902283734	4.68824740202855
45de0a9bd83107e4c2071c906647313b	0.0102311481621826	0	0.00261141423244358	0.00261141423244358	0.000265849153986301	0.0032139843564407	0	0.0163048812932294	5.07310536859179
40f265a4c725f5978bf61efb5da1597d	0.0082923832923832	0	0.000389912082005262	0.000389912082005262	2.02768987419389e-05	0.000833201555723328	0	0.0045029877572495	5.40443992971223
2824f4e2c37d40c781fa04c53202f742	0.0079424495581166	0	0.00462543231179271	0.00462543231179271	0.003682283012225	0.00960351415021907	0	0.0606818178058716	6.3187096782158
e91ab7a717a78f1d068bea7233840ccf	0.0059268292682926	0	0.016881257014903	0.016881257014903	0.010397112570428	0.0243706418150096	5.9531382752616e-05	0.101966232500902	4.18397813545074
978aac03a7013f3d325ef619759559f9	0.0054897600104913	-0.000154369174832494	0	-0.000154369174832494	6.16350841401701e-07	0.000168211356214336	0	0.000785080149667345	4.6672244213226
75730470e54af58658e4eadc1d0b68a2	0.0051510333863275	-0.00544902411907812	0	-0.00544902411907812	0.000747897533241789	0.0044021846776033	0	0.0273477153203296	6.21230532636777
0b45f80bfbb66439f0c98df16d8086d0	0.0050572320499479	-0.00169361757976081	0	-0.00169361757976081	2.1639130063197e-05	0.000916184556926337	0	0.00465178783514436	5.07734800808083
cad81b92cfc16f13791157a65f253455	0.0049388658900549	0	0.00720477407288656	0.00720477407288656	0.00171774744728822	0.00726471091374695	0	0.0414457168750671	5.70507448502042
5a0f522431143dce1339d7359fc37599	0.0048199477886977	-0.00533303854790506	0	-0.00533303854790506	0.000360810807831011	0.0081869353056698	0.000338850143177129	0.0189950206062276	2.32016253909723
5a8ae2cd795169a4cf43c876b48a303c	0.004815527190068	-0.00670956244708639	0	-0.00670956244708639	0.000753817516120897	0.0059775923914084	0	0.0274557373989645	4.59310966710053
2ff12686d35fd5d186874645bdfa8daa	0.0048113615091079	-8.19227964093131e-06	0	-8.19227964093131e-06	1.1170692441442e-06	0.000206854634815305	0	0.0010569149654273	5.10945750077581
e1e23e3bb86bf3f4da0f8f2e4df65c34	0.004797251944565	-0.00201204193009882	0	-0.00201204193009882	2.09667102062921e-05	0.00106813609898268	0	0.00457894204006691	4.28685262526753
2d9cbcbd3edbccfb6026976a8eeaf12f	0.0047411550468262	-0.0018289524715229	0	-0.0018289524715229	9.46359535465903e-05	0.0015176906949085	0	0.00972810123028077	6.40980488509041
1ccabe6915d504aba83616f13828683a	0.0041309669522643	0	0.000236288129335642	0.000236288129335642	7.72564248641697e-06	0.000712989111011846	0	0.00277950400007213	3.89838211712317
45fa3df772b55187f9e2f23a9dc52422	0.0039705882352941	-0.00942760133170375	0	-0.00942760133170375	0.000581848027578322	0.00501818438530731	0	0.0241215262282121	4.80682341980842
d6a24527ce670dc047eaa0247b4d0302	0.0037178702570379	-0.00669251046005083	0	-0.00669251046005083	0.00038198603231647	0.00355197732039548	0	0.0195444629579958	5.50241772259394
3bb5ef006f820704249b8e9ca9597079	0.0025344180225281	0	0.00231289620149681	0.00231289620149681	0.000159887927461634	0.00275198432281242	0	0.0126446798085849	4.59474994234797
7ad4815d49170eb3c9106a6c1956c6aa	0	-0.00321934777719777	0	-0.00321934777719777	0.000202185312583017	0.00178791332125752	0	0.0142191881829807	7.95295164140266
14f3e7c8f67b4373ad8d2cb76b9414bb	0	-0.000153712116607319	0	-0.000153712116607319	1.82438228427368e-06	0.000218992291525725	0	0.00135069696241373	6.16778313521171
119d50515f555aedef793c1ae3a63d2d	0	-3.14440102852932e-05	0	-3.14440102852932e-05	2.02440698145414e-07	0.000112928961725727	0	0.000449934104225734	3.98422244701497
0aff82fbb663d2be678ad13fcb2050be	0	0	0.0302868650452164	0.0302868650452164	0.0500047163213512	0.0885276818397494	0.000973047236881002	0.223617343516444	2.52595955151328
4b6debcebdb3e92d002dd8383ba3fc2a	0	-7.78421714384906e-05	0	-7.78421714384906e-05	1.54146019896246e-07	6.06349519243389e-05	0	0.000392614339901443	6.4750499083656
0abb29af7bb7564e0e4bb081507f1a01	0	-0.00272891452297978	0	-0.00272891452297978	7.91883086662797e-05	0.00170148355034607	0	0.0088987813023065	5.23001312619011
