metagene,log2foldchange_M,q-value_M
K03346,-0.2557818744314803,1
K03366,-0.3760753697167947,1
K03367,-0.2666349706434844,1
K03379,0.1661355983322748,1
K03380,-0.4583664191759543,1
K03381,-0.7075990700863342,1
K03382,0.1462317088216048,1
K03385,-0.1799490536916961,1
K03386,-0.419805016615189,1
K03387,-0.2058938734273204,1
K03388,-0.507845886994477,1
K03389,-0.0218868245189923,1
K03390,0.0738710768992055,1
K03391,-1.0075698488195557,1
K03392,-0.5289134671146287,1
K03394,-0.1334191533980685,1
K03399,0.3275129360541087,1
K03402,-0.0540633961305681,1
K03404,-0.483819184478642,1
K03405,-0.4828162828451743,1
K03406,0.4779837013080017,1
K03407,0.5710226918409258,1
K03408,0.765555091502959,1
K03409,0.0402043316659609,1
K03410,0.2759063823566513,1
K03411,0.2769232990437615,1
K03412,0.6222664159810412,1
K03413,0.3325463712197855,1
K03414,0.6673067791490807,1
K03415,0.4461952236729564,1
K03417,0.3346227226555331,1
K03418,0.1704552150676185,1
K03424,0.0222034243769882,1
K03425,0.5223687340998046,1
K03426,0.258931703534653,1
K03427,0.1257626210443691,1
K03429,-0.9449214168162308,1
K03430,-0.2546052127730973,1
K03431,0.0795602825660132,1
K03432,-0.7504626965051635,1
K03433,-0.786554720238822,1
K03435,0.5152371908043987,1
K03436,-0.1379588701734647,1
K03437,-0.101309565202308,1
K03438,-0.0036174282927691,1
K03439,-0.0108349816963458,1
K03442,-0.0278262391669314,1
K03444,-0.1921371121976804,1
K03445,0.467973365983386,1
K03446,0.4528357146727854,1
K03449,-0.1713235108695101,1
K03451,-0.8902717826162345,1
K03453,0.2500607275155249,1
K03455,-0.6128517252195025,1
K03457,0.1049193065655333,1
K03458,0.5994702906164693,1
K03459,-0.1964077572824415,1
K03462,-0.6418848723833369,1
K03464,-1.025620032510973,1
K03465,0.1867048571071899,1
K03466,-0.1661053557358208,1
K03468,0.5223687340998046,1
K03469,0.0443596999177692,1
K03470,-0.0187969368593942,1
K03471,-0.3911675693103149,1
K03472,0.5628194019937015,1
K03473,0.0375376068820423,1
K03474,-0.2178336644546429,1
K03475,0.4932993923759651,1
K03476,0.0570471434759083,1
K03477,0.4662638867667927,1
K03478,0.6557132040669226,1
K03480,-0.3368366882707269,1
K03481,-0.4176716275027827,1
K03482,0.6047618441075658,1
K03483,0.1640058391367427,1
K03484,0.0683005872275941,1
K03485,0.4424982077762789,1
K03486,-0.0011320347278939,1
K03487,0.1049021752831843,1
K03488,0.6189610751902004,1
K03489,0.0980752501274311,1
K03490,0.5057206652877633,1
K03491,0.4236855180528248,1
K03492,0.1812452326140201,1
K03493,-0.259771576695498,1
K03495,-0.0049930480713295,1
K03496,0.4010663210592869,1
K03497,0.0257900433308334,1
K03498,0.0518325681783683,1
K03499,0.0108670514468359,1
K03500,0.0329767362904682,1
K03501,0.0063113815734243,1
K03502,0.1796939719864502,1
K03503,0.2666536547485321,1
K03516,0.5414162751531469,1
K03517,0.170164092677892,1
K03518,0.1303321300664248,1
K03519,-0.2546027867851703,1
K03520,-0.8013886830482918,1
K03521,0.0351814343074758,1
K03522,0.0718737857316827,1
K03523,0.0007038199928006035,1
K03524,-0.0701364122342212,1
K03525,0.0110289506782448,1
K03526,0.2811681523783853,1
K03527,0.2529142518217067,1
K03528,0.5059628631877825,1
K03529,-0.0431066610419991,1
K03530,-0.0576891337841002,1
K03531,-0.015083693110327,1
K03532,-0.1656825074197876,1
K03533,-0.287791833673379,1
K03534,-0.1506454622079584,1
K03535,-0.4197163590477985,1
K03536,-0.0111809940555047,1
K03537,0.3811870785866588,1
K03543,0.2687776086805322,1
K03544,-0.0220322924668653,1
K03545,0.0128642787854071,1
K03546,-0.0082678845754549,1
K03547,-0.0292523204082176,1
K03548,0.4461068513556003,1
K03549,-0.1719325907875246,1
K03550,-0.0201105922142644,1
K03551,-0.0203026600443649,1
K03553,-0.0389055227675401,1
K03554,0.5066324921132505,1
K03555,-0.0040135326732314,1
K03556,0.0381676149864593,1
K03557,0.5235940584652231,1
K03558,0.0333876958634664,1
K03559,-0.075109361847721,1
K03560,0.4292496370996246,1
K03561,-0.0709019729220956,1
K03562,0.5961618830586742,1
K03563,0.6400729648882065,1
K03564,-0.45699511369004,1
K03565,-0.0011129777623155,1
K03566,0.630007412615683,1
K03567,0.6150614551076011,1
K03568,0.1597096947132288,1
K03569,0.29934652101808,1
K03570,0.0439984349707797,1
K03571,0.0983901722779136,1
K03572,-0.0040033163700897,1
K03573,0.4158610620281341,1
K03574,0.0135987243831253,1
K03575,-0.1298154563143451,1
K03576,0.493509970264943,1
K03577,0.1783573187809018,1
K03578,-0.5347764848474015,1
K03579,-0.3324196560899307,1
K03580,0.5059628631877825,1
K03581,0.100075162622034,1
K03582,0.2247147759185978,1
K03583,0.2217919857744036,1
K03584,0.0032461897834791,1
K03585,-0.0089318090167922,1
K03586,0.4559354392523147,1
K03587,-0.2103415953851388,1
K03588,0.0367852367417856,1
K03589,0.0133674840829783,1
K03590,-0.2201965845522148,1
K03591,0.452504577415906,1
K03592,0.2035049876052712,1
K03593,-0.7381910422553674,1
K03594,0.1211068369086082,1
K03595,0.008482305814105,1
K03596,-0.0155858983572181,1
K03597,0.5083658376899375,1
K03598,0.5376161017904312,1
K03599,0.4559676429727998,1
K03600,0.4559676429727998,1
K03601,-0.0186812810660622,1
K03602,-0.0111002178958255,1
K03603,0.448316149211158,1
K03604,0.4411474496191747,1
K03605,-0.4082262089056811,1
K03606,-0.0377063528661776,1
K03607,0.4386123136897491,1
K03608,0.528726931470335,1
K03609,0.6716404939828348,1
K03610,0.6011963818740741,1
K03611,0.3255673004809791,1
K03612,0.5269028942747132,1
K03613,0.5959001646711752,1
K03614,0.7217067073101203,1
K03615,0.7252641279900974,1
K03616,0.5719343539635179,1
K03617,0.5899017087379279,1
K03618,-0.3647586728377259,1
K03619,-0.3647842941581652,1
K03620,-0.1033480063758617,1
K03621,0.04511863947809,1
K03623,-0.2945172687424117,1
K03624,0.0150648342424565,1
K03625,-0.0185504037149693,1
K03628,-0.0538058198270424,1
K03629,-0.0194497662019131,1
K03630,0.027649700856058,1
K03631,-0.0190406360293823,1
K03632,0.452504577415906,1
K03633,0.452504577415906,1
K03634,0.5358276128818283,1
K03635,-0.1675060163497678,1
K03636,-0.0162503484733118,1
K03637,-0.2290649447300643,1
K03638,-0.3458814187859239,1
K03639,-0.1316672294543033,1
K03640,0.3367803596674991,1
K03641,0.5797698650291657,1
K03642,-0.3530533101907274,1
K03643,0.4491919153367937,1
K03644,-0.7539477595324026,1
K03645,0.448316149211158,1
K03646,0.5270631294804403,1
K03647,-0.1479086882102504,1
K03648,0.0018947799065122,1
K03649,0.0125253302977355,1
K03650,-0.0032700327442252,1
K03651,0.5134525702408929,1
K03652,-0.2174995581704699,1
K03653,-0.0436489290739,1
K03654,-0.0559369035430387,1
K03655,-0.0205912997267697,1
K03656,0.2244857176280001,1
K03657,0.0478419092947692,1
K03658,-0.1677599970721052,1
K03660,0.489616435117402,1
K03664,-0.018602172535093,1
K03665,0.0043894614435867,1
K03666,-0.2989678352709722,1
K03667,-0.2494245044483211,1
K03668,0.5488268618359121,1
K03669,0.5773797590337388,1
K03670,0.5770912057868077,1
K03671,0.0122067996393086,1
K03672,0.5791954916433555,1
K03673,0.3519526701934189,1
K03674,0.448316149211158,1
K03675,0.265710125639173,1
K03676,0.4034788875352279,1
K03683,0.5059628631877825,1
K03684,-0.4081106165355165,1
K03685,-0.0165808122856886,1
K03686,0.0119791363176615,1
K03687,-0.01642989458715,1
K03688,0.7447946108906833,1
K03690,0.5251031962673705,1
K03693,0.1516123748279179,1
K03694,0.0797002185025758,1
K03695,0.0337422987284417,1
K03696,-0.1307377329242864,1
K03697,-0.0613825643268281,1
K03698,-0.0643175799626486,1
K03699,0.1197214620554278,1
K03700,-0.1164675708893219,1
K03701,-0.0700329213173825,1
K03702,-0.0757606034266976,1
K03703,0.0123464823876956,1
K03704,0.0106303346731842,1
K03705,-0.0374779432996641,1
K03706,-0.0712585280216622,1
K03707,-0.1122306173261455,1
K03708,-0.0020853979629177,1
K03709,-0.1382727683233789,1
K03710,0.1423522233681066,1
K03711,0.1208947717167049,1
K03712,0.4424982077762789,1
K03713,-0.1020950446496844,1
K03716,-0.0623777856030724,1
K03717,0.589155853354743,1
K03718,-0.1448688976475052,1
K03719,-0.3129515897037795,1
K03720,0.4660626887616889,1
K03721,0.3134755205024091,1
K03722,-0.209204767160779,1
K03723,-0.0231404061633424,1
K03724,-0.626540492904082,1
K03727,-0.7604094004703257,1
K03731,-0.6265154085062342,1
K03732,0.5059628631877825,1
K03733,-0.4029682777235167,1
K03734,0.0913578838604949,1
K03735,-0.1175771016939015,1
K03736,-0.1656890826783439,1
K03737,0.5672803290469387,1
K03738,-0.4509119022055272,1
K03739,-0.2374314177354468,1
K03740,-0.2116507202338712,1
K03741,0.0364791006765303,1
K03742,0.053760027003312,1
K03743,0.4409987375950797,1
K03744,-0.3591148255222082,1
K03745,0.6731094554146333,1
K03746,0.4336966984524991,1
K03747,0.5055643510381768,1
K03748,-0.1243483614127859,1
K03749,0.5425452165545881,1
K03750,-0.5387386040826817,1
K03752,0.1700375772239397,1
K03753,-0.0247431771582763,1
K03755,-0.3112379740189928,1
K03756,0.3458278125474542,1
K03757,-0.0952714749762849,1
K03758,-0.3283563615577891,1
K03759,-0.3178508707809694,1
K03760,0.4502608325522054,1
K03761,-0.1529541920787661,1
K03762,-0.3551377807160242,1
K03763,-0.0694290521296131,1
K03764,0.448316149211158,1
K03765,-0.0013634408648477,1
K03767,0.1345137671169086,1
K03768,-0.0238832312950251,1
K03769,0.0016859538601244,1
K03770,-0.3170012989784916,1
K03771,-0.1853665918636178,1
K03772,-0.2067395919283064,1
K03773,-0.2050684637230655,1
K03774,0.584325530660362,1
K03775,-0.0341373789942464,1
K03776,0.5596936661976881,1
K03777,0.2203451106853626,1
K03778,-0.193506421990491,1
K03779,0.3766665916101653,1
K03780,0.3673511383484655,1
K03781,-0.6770260737248572,1
K03782,-0.2426149215739999,1
K03783,0.038673590045408,1
K03784,0.0433803854027392,1
K03785,-0.1083166527231094,1
K03786,0.2535689014827026,1
K03787,0.0578614616027591,1
K03788,0.3726983143743407,1
K03789,0.0632964488699857,1
K03790,0.1778195808987712,1
K03791,0.3026080496737804,1
K03795,-0.2306351949980509,1
K03796,0.224023220722079,1
K03797,0.0189044574960735,1
K03798,0.0498982180184049,1
K03799,-0.0452921076330263,1
K03800,-0.0531531123260071,1
K03801,-0.561152000275517,1
K03802,-0.1414926697846857,1
K03803,0.2116516425880323,1
K03804,0.452504577415906,1
K03805,0.5127777904492504,1
K03806,0.4579308355558975,1
K03807,0.5628194019937015,1
K03808,0.5811037144894354,1
K03809,0.6726790199399868,1
K03810,0.336979500451424,1
K03811,-0.086809180753359,1
K03812,0.0856584085622547,1
K03813,-0.0558038693599663,1
K03814,0.0540341636566285,1
K03815,0.1589690584813222,1
K03816,-0.0590719878635825,1
K03817,-0.2513644963423537,1
K03818,-0.2327722646226359,1
K03819,0.4448768542436369,1
K03820,-0.4920815501344867,1
K03821,-0.7416192011967043,1
K03822,-0.4840691497400557,1
K03823,-0.2389421703154051,1
K03824,0.3927015713409168,1
K03825,0.3612880525911879,1
K03826,0.8858779272132828,1
K03827,0.3344083328563658,1
K03828,0.0935416469968353,1
K03829,0.5720830291411239,1
K03830,0.157245230717475,1
K03831,0.3954395804960506,1
K03832,0.0703650540025698,1
K03833,0.0435712183565591,1
K03834,0.3565029382948788,1
K03835,0.6078047900002596,1
K03836,-0.2294755108972588,1
K03837,0.3294822520236373,1
K03838,0.4225533495830099,1
K03839,-4.1417619531986666e-05,1
K03840,0.5181803058950556,1
K03841,0.550479137458169,1
K03855,-0.1547601345814131,1
K03856,0.4485703146141263,1
K03862,-0.0842978094772664,1
K03863,0.0431435391949321,1
K03885,-0.2043289090574284,1
K03889,-0.7604094004703257,1
K03890,-0.7604094004703257,1
K03891,-0.6855353318836402,1
K03892,0.0086155252194611,1
K03893,-0.2162717276024961,1
K03894,0.6887422459540827,1
K03895,0.8215647812789142,1
K03896,0.7797335571201597,1
K03897,-0.171013861396581,1
K03919,0.21458448431163,1
K03921,-0.8428341073554602,1
K03923,0.5128922590016972,1
K03924,0.2086964131193207,1
K03925,0.0056176585077078,1
K03926,-0.1435023032276678,1
K03928,-0.3209988827577996,1
K03929,-0.7609897008253982,1
K03930,0.1980924649641393,1
K03931,-0.1799302969504146,1
K03932,-0.6327706955435535,1
K03933,0.2898375538153815,1
K03955,-0.7872968512137714,1
K03969,-0.205514889741356,1
K03970,0.5181803058950556,1
K03971,0.5223687340998046,1
K03972,-0.5726519022069065,1
K03973,-0.0069019172986621,1
K03974,0.503437806828803,1
K03975,-0.0363284691605731,1
K03976,0.0072269861527428,1
K03977,-0.0186255951373601,1
K03978,0.035109674652937,1
K03979,-0.018602172535093,1
K03980,0.1232933456206982,1
K03981,0.4129866850926141,1
K04013,-0.2672553251317796,1
K04014,-0.2487030741318071,1
K04015,-0.2251396366964793,1
K04016,-0.2672553251317796,1
K04017,-0.2672553251317796,1
K04018,-0.3351325257553317,1
K04019,-0.2464650886803111,1
K04020,-0.0838200662539171,1
K04021,-0.069957122642718,1
K04022,-0.2382047684819062,1
K04023,0.1612241718785837,1
K04024,0.4959551619447234,1
K04025,-0.069957122642718,1
K04026,-0.3338505730117673,1
K04027,-0.1026821403309889,1
K04028,0.4166956692175445,1
K04029,0.1018168896602076,1
K04030,0.0977777862233142,1
K04031,0.170875165397784,1
K04032,-0.2473233018769874,1
K04033,-0.1603265262289061,1
K04034,-0.5115008079968446,1
K04041,-0.1159041610388941,1
K04042,-0.010912400855327,1
K04043,-0.0094438488075694,1
K04044,0.3760990610922474,1
K04045,-0.4647391589505169,1
K04046,0.5280916586283574,1
K04047,-0.0528455084385911,1
K04058,0.0889478502002015,1
K04061,0.0838044443419788,1
K04062,0.4517955173544958,1
K04063,-0.1687657145611127,1
K04064,0.5223687340998046,1
K04065,0.5020913160333899,1
K04066,-0.0184754745056922,1
K04067,0.448316149211158,1
K04068,0.0490748345599802,1
K04069,0.0344744310962432,1
K04070,0.2241254517954477,1
K04072,0.0593470646723007,1
K04073,-0.5821081444347453,1
K04074,-0.0816016219681356,1
K04075,-0.0306728345685081,1
K04076,-0.4098287880541089,1
K04077,-0.0474433083980767,1
K04078,-0.0301226233159019,1
K04079,0.3692313048448441,1
K04080,0.5617684750366936,1
K04081,0.4424982077762789,1
K04082,0.3760990610922474,1
K04083,0.0537499830280524,1
K04084,-0.2531609297044851,1
K04085,0.3733004661849088,1
K04086,0.1110917042787322,1
K04087,0.6224919792216042,1
K04088,0.627838828101932,1
K04090,-0.5749660403654298,1
K04091,-0.0865948729630413,1
K04092,-0.4599674944401783,1
K04093,-0.6930845389654964,1
K04094,-0.0902288101634823,1
K04095,0.3181770990869162,1
K04096,-0.0289593130778549,1
K04098,0.2441668270641222,1
K04100,-0.5836700345825504,1
K04101,-0.6495569991322644,1
K04102,0.0933555962198608,1
K04103,-0.1586063093126984,1
K04109,-0.3959254279150485,1
K04110,-0.3511876532035101,1
K04127,0.4265421503569714,1
K04333,0.4426498249173307,1
K04334,0.4393769304766614,1
K04335,0.4394904417220478,1
K04336,0.4394904417220478,1
K04337,0.4353020135173003,1
K04338,0.4353020135173003,1
K04343,-0.6182502346495659,1
K04477,0.2709611833865053,1
K04478,-0.0867330304501933,1
K04480,0.0513493238493235,1
K04485,-0.0079516838791183,1
K04486,0.5927535244743782,1
K04487,0.0428576017211618,1
K04488,0.0439477091460484,1
K04516,-0.4041869505136443,1
K04517,-0.1149756097052435,1
K04518,-0.5366773673366421,1
K04561,-0.1744303308370483,1
K04562,0.3769652790698024,1
K04564,-0.1541292573783931,1
K04565,0.2943360712956678,1
K04566,-0.4450099261125975,1
K04567,-0.0673545021704182,1
K04568,0.4621466577491016,1
K04641,-0.0334035439714533,1
K04651,0.2771992105082265,1
K04652,0.2473320285883879,1
K04653,0.0687142878208913,1
K04654,-0.0162873412461455,1
K04655,-0.0899740396131387,1
K04656,-0.0653488854693355,1
K04691,0.5059628631877825,1
K04719,-0.5968473498826485,1
K04720,0.1022170551950771,1
K04744,0.0675029328668172,1
K04748,-0.1264850376307112,1
K04749,-0.4745042694806779,1
K04750,0.813067957871748,1
K04751,-0.0111735295798395,1
K04752,0.5154544849753384,1
K04753,0.452504577415906,1
K04754,0.5106313241430464,1
K04755,-0.2617375711680376,1
K04756,-0.1620545826649591,1
K04757,-0.5636943931344295,1
K04758,0.1957265865017919,1
K04759,0.0897074374623582,1
K04760,0.4442380219631494,1
K04761,0.5784049385293194,1
K04762,-0.4092898758984274,1
K04763,-0.0022456540084053,1
K04764,-0.0866383557072176,1
K04765,0.1938978000111007,1
K04766,-0.3660524253285508,1
K04767,-0.1537316978957665,1
K04768,-0.7699928018578223,1
K04769,0.3954027910143393,1
K04770,0.452504577415906,1
K04771,0.2735694847905063,1
K04772,0.4972599388545946,1
K04773,0.0811011809275512,1
K04774,0.506898851771933,1
K04775,0.5223687340998046,1
K04781,-0.6803186597565278,1
K04782,-0.7411175072567739,1
K04783,-0.4629745970354184,1
K04784,-0.5868447854531117,1
K04785,-0.2367862594650547,1
K04786,-0.2367862594650547,1
K04788,-0.6656513777418557,1
K04794,0.8590464144885143,1
K04805,-0.2387652590108306,1
K04835,-1.0128483750382429,1
K04844,-0.2733422615068138,1
K04940,-0.3000615819033375,1
K04962,0.4141219596893371,1
K05020,-0.7522642401491011,1
K05245,-0.1205156268899601,1
K05297,0.1787912336082912,1
K05299,0.3289289335535567,1
K05303,0.3557417913654373,1
K05304,-0.2805972726978378,1
K05305,-0.5099119693766263,1
K05306,-0.2224909943706954,1
K05311,-0.1969539155995943,1
K05337,-0.2524155637006363,1
K05338,-0.36316504133242,1
K05339,-0.36316504133242,1
K05340,-0.0748339528015153,1
K05341,-0.4092248656030188,1
K05342,-0.2635361684606713,1
K05343,-0.4232247350938603,1
K05346,-0.7704015493456257,1
K05349,0.2582553994630343,1
K05350,0.3085044035812281,1
K05352,-0.2926713771057516,1
K05358,0.871400614880345,1
K05362,-0.2895491878801031,1
K05363,-0.2799788425526635,1
K05364,0.235099882835167,1
K05365,0.5059628631877825,1
K05366,-0.0218322292975054,1
K05367,0.0901967078640776,1
K05368,0.5181803058950556,1
K05372,-0.2367862594650547,1
K05373,-0.2476357822480569,1
K05374,-0.2367862594650547,1
K05375,-0.8638781920424994,1
K05396,0.1534462953781065,1
K05499,-0.1614760965069447,1
K05501,0.4344098428013213,1
K05515,0.3657466482063116,1
K05516,-0.1786554012710186,1
K05517,0.4961575879360901,1
K05520,-0.1588844943922394,1
K05521,-0.0415648179784017,1
K05522,-0.280625097423379,1
K05523,-0.1378197776939209,1
K05524,0.2382095200728367,1
K05526,0.5317629158079823,1
K05527,0.4491597116163083,1
K05539,0.1372027366160643,1
K05540,0.5115971399876356,1
K05541,0.0620873258544231,1
K05548,-0.597277475115763,1
K05549,-0.6638089724850127,1
K05550,-0.7062612163040578,1
K05551,-0.2937267835717012,1
K05552,-0.2937267835717012,1
K05553,-0.165736905176202,1
K05554,-0.2168940765460381,1
K05555,-0.5512708434973014,1
K05556,-0.5955100359581105,1
K05557,-0.107274904881193,1
K05558,-0.6363020623011877,1
K05559,0.1180720942139837,1
K05560,0.1180720942139837,1
K05561,0.1180720942139837,1
K05562,0.1180720942139837,1
K05563,0.1180720942139837,1
K05564,0.1990846765355157,1
K05565,-0.4175477111031473,1
K05566,-0.4485532046643162,1
K05567,-0.5272760835925345,1
K05568,-0.5863400044888011,1
K05569,-0.56592705089804,1
K05570,-0.5019506181279697,1
K05571,-0.5611143124545462,1
K05576,-0.3115313515794574,1
K05577,0.0039309816561593,1
K05589,0.1144465640358325,1
K05590,0.448316149211158,1
K05591,0.593460344365257,1
K05592,-0.1069068074204127,1
K05593,-0.0171822283534623,1
K05594,0.5184882115105772,1
K05595,-0.5546437262213753,1
K05596,-0.1433597747420226,1
K05601,0.4222683874996129,1
K05602,-0.7603980206691647,1
K05603,0.3455592521776984,1
K05606,-0.5931665076413584,1
K05685,-0.1012583785528765,1
K05708,-0.2627461297937438,1
K05709,-0.2337150019077148,1
K05710,-0.6757817368432513,1
K05711,-0.6177936823219584,1
K05712,-0.7525748644692588,1
K05713,-0.8333103925155959,1
K05714,-0.754298413631539,1
K05739,0.774527249543381,1
K05772,0.3947559069226866,1
K05773,0.3895500450651333,1
K05774,0.6988292377965536,1
K05775,0.452504577415906,1
K05776,-0.0267570237198027,1
K05777,0.4730886141306966,1
K05778,0.4738526679433572,1
K05779,0.4776545092985361,1
K05780,0.2527764152046489,1
K05781,0.4208292329482481,1
K05782,-0.0942680911209267,1
K05783,-0.1414280442475901,1
K05784,-0.7363434848091934,1
K05785,0.5201590833402926,1
K05786,-0.3622386833721148,1
K05787,0.3022826365219762,1
K05788,0.2614336718595674,1
K05789,0.4023397918415899,1
K05790,0.452504577415906,1
K05791,-0.7028132448537877,1
K05792,0.0288387840659754,1
K05793,-0.3557646614378175,1
K05794,-0.1195254078944325,1
K05795,0.8319111183337637,1
K05796,0.3215310140249242,1
K05798,0.4339748893050085,1
K05799,0.150185397669211,1
K05800,0.2529217438511265,1
K05801,0.1031637039075854,1
K05802,0.535681654508688,1
K05803,0.448316149211158,1
K05804,0.6161860281068898,1
K05805,0.6152995504381554,1
K05807,-0.2615677961059703,1
K05808,0.1344952367199719,1
K05809,0.452504577415906,1
K05810,-0.2488207838386044,1
K05811,0.5223687340998046,1
K05812,0.3583446580810933,1
K05813,0.4822403154368125,1
K05814,-0.1014335004265942,1
K05815,0.5658453609868379,1
K05816,0.7609049285746388,1
K05817,-0.247577945518914,1
K05818,-0.2635454928726126,1
K05819,-0.2990260844755176,1
K05820,0.1523023762000702,1
K05822,-0.2366103667780928,1
K05823,0.1127610675413251,1
K05825,0.0299187586710368,1
K05826,0.2332498338655242,1
K05827,0.2332498338655242,1
K05828,0.2332498338655242,1
K05829,0.2332498338655242,1
K05830,0.2332498338655242,1
K05831,0.2332498338655242,1
K05832,0.4499319399349509,1
K05833,0.4434649264290256,1
K05834,0.5966341124752507,1
K05835,0.3661145262878107,1
K05836,0.5461177639046227,1
K05837,0.0380497359861673,1
K05838,-0.203235891003384,1
K05839,0.4311696774149604,1
K05844,0.4903084685138463,1
K05845,-0.1615263324875013,1
K05846,-0.0653819634280534,1
K05847,-0.0506245182004812,1
K05851,0.4971436735145502,1
K05873,-0.3557402827093591,1
K05874,0.5772933367991715,1
K05875,0.6452211924996764,1
K05876,0.5990423856986811,1
K05877,0.5416752920394189,1
K05878,-0.5128567951711762,1
K05879,-0.464344843955328,1
K05880,-0.054840738429546,1
K05881,-0.7117899702747222,1
K05884,-0.9707432036961554,1
K05887,-0.2932526988483239,1
K05895,0.0100398785908355,1
K05896,-0.0381195069190281,1
K05898,-0.7521959221908197,1
K05910,0.0955828576390726,1
K05916,-0.4337695144161481,1
K05919,-0.0891852765873192,1
K05921,0.8101248189197402,1
K05922,-0.0058913320103198,1
K05927,-0.0058913320103198,1
K05934,0.3592694532493354,1
K05936,0.3679206619340389,1
K05937,0.6500381618895207,1
K05939,0.0444198490174026,1
K05946,-0.0721376740959489,1
K05952,0.6321834770859278,1
K05964,0.3049943461300046,1
K05966,0.1547482101881388,1
K05967,0.5417573280764869,1
K05970,-0.5604965961939479,1
K05973,0.2372714191662266,1
K05979,-0.4807576757956687,1
K05982,0.1292666669482114,1
K05984,0.517434340558001,1
K05985,-0.0340934451549484,1
K05988,-0.8092547069990894,1
K05989,-0.1746872397652303,1
K05992,0.4173530577750778,1
K05995,-0.1090642282531958,1
K05996,-0.3728143942616491,1
K05997,0.5223687340998046,1
K06001,-0.5324733208646861,1
K06006,0.5181803058950556,1
K06011,0.0920916944792313,1
K06012,0.4425499731248321,1
K06013,0.0884539743775943,1
K06015,0.2442413046486267,1
K06016,-0.285495498878798,1
K06019,-1.2225963002137823,1
K06020,0.2593263403407548,1
K06023,-0.0147909594011842,1
K06024,-0.0306642935548022,1
K06039,0.6093056829161944,1
K06041,0.4766178933533556,1
K06042,0.2930971845670051,1
K06044,-0.1833049644129035,1
K06045,-1.1750400662467344,1
K06048,-0.2344328657380488,1
K06073,0.5223687340998046,1
K06074,0.5223687340998046,1
K06075,-0.406754698151592,1
K06076,0.0819648232414975,1
K06077,0.1746062402951472,1
K06078,0.5691891314739732,1
K06079,0.066110176109104,1
K06080,0.5223687340998046,1
K06113,-0.4283059270354625,1
K06118,-0.5854156330139534,1
K06120,-0.5341873753446338,1
K06121,-0.577267744358888,1
K06122,-0.5304534114267587,1
K06131,0.0170878235910503,1
K06132,0.3571299162469351,1
K06133,0.339197454030695,1
K06134,0.2164044478977023,1
K06136,-0.2651793700732852,1
K06137,-0.2529842336145925,1
K06138,-0.2790012260952237,1
K06139,-0.2790012260952237,1
K06140,0.4476115465301748,1
K06141,0.4668548668473318,1
K06142,0.2611966797199759,1
K06143,0.0342260153544238,1
K06144,0.5223687340998046,1
K06145,0.0538501356326572,1
K06146,-0.2258052891950102,1
K06147,0.2486872554335577,1
K06148,0.0890362796323476,1
K06149,0.5635860394994413,1
K06151,0.4318588807158717,1
K06152,0.4409294803841612,1
K06153,-0.0546263019021642,1
K06155,0.1096335096180079,1
K06156,0.2528711785980513,1
K06157,-0.1131003040566099,1
K06158,-0.0409121210868371,1
K06159,0.448187282532998,1
K06162,0.3872294997193707,1
K06163,0.202881001177127,1
K06164,0.4214009748776303,1
K06165,0.2470796581195519,1
K06166,0.4239361911325956,1
K06167,-0.0481905785862866,1
K06168,-0.2130196160302875,1
K06169,0.3420485838038267,1
K06173,0.0187351935002087,1
K06175,0.3819971271161608,1
K06176,0.4634334000269644,1
K06177,-0.0007399483238028984,1
K06178,-0.1386953617082504,1
K06179,0.7119663411962375,1
K06180,-0.058209352279892,1
K06181,-0.4626494465823434,1
K06182,0.283997590522052,1
K06183,0.0522538631717825,1
K06186,0.4559676429727998,1
K06187,-0.018602172535093,1
K06188,0.1558241062418822,1
K06189,0.5699957343790165,1
K06190,0.4491919153367937,1
K06191,0.2134802943240794,1
K06192,0.6634553599012527,1
K06193,0.4529862186705595,1
K06194,0.3428650813938602,1
K06195,0.1048951657036102,1
K06196,-0.1529247026189641,1
K06197,0.7055287505517159,1
K06198,-0.2900922519040497,1
K06199,-0.2595277635868755,1
K06200,0.2327802532818958,1
K06201,0.3404222678177057,1
K06202,0.3719214246537451,1
K06203,0.1218830361568438,1
K06204,0.3614470847905066,1
K06205,0.5179772236381316,1
K06206,0.7664675006183066,1
K06207,-0.018602172535093,1
K06208,-0.6006362395335648,1
K06209,-0.2858684296428374,1
K06211,0.2292842356875266,1
K06212,0.4521840655736989,1
K06213,0.1865272404557382,1
K06214,0.4353020135173003,1
K06215,-0.7849154391313113,1
K06216,-0.3262401707029826,1
K06217,0.0320062742450662,1
K06218,0.3041430770710711,1
K06219,0.5805659415442307,1
K06221,0.6408983568425077,1
K06222,0.5192382978213089,1
K06223,0.2009640855279195,1
K06281,-0.4005347683798689,1
K06282,-0.359828051836463,1
K06283,0.3720262589879001,1
K06284,0.2294305303053411,1
K06286,-0.2552710690097575,1
K06287,0.5680666903400547,1
K06295,0.0627418192692349,1
K06296,-0.3135401464276991,1
K06297,-0.1272896164038301,1
K06298,-0.1192807947624769,1
K06305,-1.1330568717980316,1
K06306,-0.4206633939253624,1
K06307,-0.3616921902042604,1
K06310,-0.3023799437356215,1
K06312,-0.4927962875274325,1
K06317,-0.1177291852578362,1
K06320,0.0728440048876151,1
K06323,-0.3323299180814323,1
K06324,-0.9326850563574312,1
K06328,-0.3350323979760911,1
K06330,-0.3650223665101491,1
