metagene,log2foldchange_After abduction,q-value_After abduction
EC:6.1.1.13,0.6841901505456334,1.0
EC:6.1.1.14,0.3407970874015076,1.0
EC:6.1.1.15,0.1874082850094566,1.0
EC:6.1.1.16,0.1878163213923375,1.0
EC:6.1.1.17,-1.5926458949951896,0.0002573558336310655
EC:6.1.1.18,-1.713723927573267,0.000102944484464841
EC:6.1.1.19,0.1635715436004176,1.0
EC:6.1.1.2,0.2002971341950076,1.0
EC:6.1.1.20,0.1731706320972126,1.0
EC:6.1.1.21,0.174559009217345,1.0
EC:6.1.1.22,0.1567399916976618,1.0
EC:6.1.1.23,-2.9186266313589684,1.732674810338653e-07
EC:6.1.1.24,0.8812883637114892,1.0
EC:6.1.1.3,0.1305243529331659,1.0
EC:6.1.1.4,0.1815212674018806,1.0
EC:6.1.1.5,0.1773179815482445,1.0
EC:6.1.1.6,0.2988363203228923,1.0
EC:6.1.1.7,-0.0681196382062804,1.0
EC:6.1.1.9,0.1740716208398189,1.0
EC:6.1.2.1,-0.5760642201459534,1.0
EC:6.2.1.1,0.3759744877056864,1.0
EC:6.2.1.13,-0.1388642510561664,1.0
EC:6.2.1.14,0.009034859690714,1.0
EC:6.2.1.16,-0.299637272026517,1.0
EC:6.2.1.17,-1.3425216913836455,1.0
EC:6.2.1.20,-0.3497746621914299,1.0
EC:6.2.1.22,-0.4039852587048909,1.0
EC:6.2.1.25,-0.4909700902905221,1.0
EC:6.2.1.26,0.9929127826665703,1.0
EC:6.2.1.3,-1.3178778048565871,0.021773300269652
EC:6.2.1.30,-1.8734151022904089,0.00011485540801508598
EC:6.2.1.31,-0.4547864133181543,1.0
EC:6.2.1.32,-0.2309068392246844,1.0
EC:6.2.1.34,-0.1023407732042925,1.0
EC:6.2.1.5,0.7065281966169281,1.0
EC:6.3.1.1,-0.7773091114871296,1.0
EC:6.3.1.10,-1.8872267848927908,6.39509997381263e-05
EC:6.3.1.11,-0.5451374505105637,1.0
EC:6.3.1.12,0.3388000546325945,1.0
EC:6.3.1.13,-0.3585419101109677,1.0
EC:6.3.1.2,-0.1785933861669233,1.0
EC:6.3.1.5,1.082348996388531,1.0
EC:6.3.1.8,-0.5826776433418985,1.0
EC:6.3.2.1,-0.4630720582728862,1.0
EC:6.3.2.10,0.1656401971450911,1.0
EC:6.3.2.12,0.0256233214686307,1.0
EC:6.3.2.13,-0.1394130667291918,1.0
EC:6.3.2.17,0.0220868583738647,1.0
EC:6.3.2.2,0.4426352593356765,1.0
EC:6.3.2.29,-2.0909810156090223,0.3732450396799494
EC:6.3.2.3,-0.5778157047994352,1.0
EC:6.3.2.30,-2.0913364683359874,0.372651349810065
EC:6.3.2.31,-0.351995264205353,1.0
EC:6.3.2.32,0.5175701884176527,1.0
EC:6.3.2.34,-0.351995264205353,1.0
EC:6.3.2.35,-1.7910856453633557,1.0
EC:6.3.2.38,-0.2694491027584766,1.0
EC:6.3.2.39,0.199463967831076,1.0
EC:6.3.2.4,0.1935188412539752,1.0
EC:6.3.2.43,0.4562051998164654,1.0
EC:6.3.2.5,0.2381858346322168,1.0
EC:6.3.2.6,0.146731383281072,1.0
EC:6.3.2.7,0.8720416425771913,1.0
EC:6.3.2.8,0.1925082754479757,1.0
EC:6.3.2.9,0.1770333687536738,1.0
EC:6.3.3.1,0.1428267479269229,1.0
EC:6.3.3.2,0.1443604428825962,1.0
EC:6.3.3.3,-0.1380565783379861,1.0
EC:6.3.4.13,0.1591774578836653,1.0
EC:6.3.4.14,0.1400740731190939,1.0
EC:6.3.4.15,0.0280323884004004,1.0
EC:6.3.4.18,1.0631007670942152,1.0
EC:6.3.4.19,0.2034988430087839,1.0
EC:6.3.4.2,0.1416097541743471,1.0
EC:6.3.4.20,0.1726961015668763,1.0
EC:6.3.4.21,0.2254485751249938,1.0
EC:6.3.4.3,-0.009359926925852,1.0
EC:6.3.4.4,0.1759813502034501,1.0
EC:6.3.4.5,-0.0869974662679515,1.0
EC:6.3.4.6,-0.0643241293049383,1.0
EC:6.3.5.1,-2.315229351963815,3.116760349137248e-07
EC:6.3.5.10,-1.706422913721071,0.0002877330093536504
EC:6.3.5.11,-1.9463265888594967,3.895052019094548e-05
EC:6.3.5.2,0.1446841768566678,1.0
EC:6.3.5.3,0.3761063116988761,1.0
EC:6.3.5.4,-0.5817546520835808,1.0
EC:6.3.5.5,0.0814049856346968,1.0
EC:6.3.5.6,0.1306683128598973,1.0
EC:6.3.5.7,0.1280517391203273,1.0
EC:6.3.5.9,-1.946291311181307,3.811561432270756e-05
EC:6.4.1.1,0.8192270878600255,1.0
EC:6.4.1.2,0.2503549064315707,1.0
EC:6.4.1.3,-0.7954331115040847,1.0
EC:6.4.1.4,-0.297424436134573,1.0
EC:6.5.1.1,-1.43597425537823,1.0
EC:6.5.1.2,0.1809702864154635,1.0
EC:6.5.1.3,-1.0764502701821652,1.0
EC:6.5.1.4,-0.3335150437187923,1.0
EC:6.5.1.6,-0.6053020838020815,1.0
EC:6.5.1.7,-0.6315761323784836,1.0
EC:6.6.1.1,-0.9638681138457852,1.0
EC:6.6.1.2,-0.4949100894756604,1.0
