id,(Intercept),cohortAfter abduction
PWY-6969,0.1652821157356549,0.30838626226951316
PWY-7003,0.1851276255788773,0.3304324649708764
PWY-7007,0.35377878808567936,0.5274895399074121
PWY-7013,0.2577100386458836,0.5006355044376363
PWY-7031,0.29326816503758746,0.45362079652927484
PWY-7090,0.315044263220963,0.44725636043461925
PWY-7094,0.34918902191332474,0.5355640125035401
PWY-7111,0.12648562510209216,0.22664511601805315
PWY-7184,0.15842862237397615,0.2849932588673831
PWY-7187,0.1399426220785536,0.26336700521242945
PWY-7196,0.15570492928765547,0.27994454244228106
PWY-7197,0.16532541062828762,0.297975499391948
PWY-7198,0.3229550698760307,0.5266179227309705
PWY-7199,0.13656136340920752,0.25472989744063773
PWY-7200,0.1494215222477245,0.2785470810183667
PWY-7208,0.13453146252614287,0.25898875700971896
PWY-7210,0.3221902794415523,0.5321371636058114
PWY-7211,0.1427831155554046,0.22070083916184544
PWY-7219,0.1340903662790967,0.25087024803990715
PWY-7220,0.13578522093954268,0.25406553753799055
PWY-7221,0.13492314376487796,0.25153798320249504
PWY-7222,0.13578522093954268,0.25406553753799055
PWY-7228,0.16002887325567158,0.2867513794149255
PWY-7229,0.1325685477082228,0.24744719950876404
PWY-7234,0.15934935512060236,0.2890165224924507
PWY-7237,0.24372471861039247,0.41815197111691904
PWY-7242,0.14414898666914638,0.33627428931487047
PWY-7254,0.19662820066977782,0.3630210477222844
PWY-7255,0.3517898590321092,0.5153562431979909
PWY-7315,0.2937456846899179,0.4115538087072569
PWY-7323,0.23268329663041465,0.390539043016478
PWY-7328,0.3049720505676707,0.49028716754638046
PWY-7332,0.47187633544563007,0.6491417330007571
PWY-7371,0.2886544242978853,0.44751627674948796
PWY-7373,0.3035603557032353,0.4640538615469214
PWY-7374,0.3077399582119957,0.46861241013961524
PWY-7376,0.3389341395748001,0.4823660517714242
PWY-7377,0.19461809509682146,0.37521532947297587
PWY-7392,0.12601387719353532,0.2111127824975552
PWY-7400,0.12668027571590257,0.22470215918334385
PWY-7431,0.3617082472867522,0.5078889210104411
PWY-7446,0.3668797362596043,0.5493572808005205
PWY-7456,0.351271468894163,0.5407603394006438
PWY-7539,0.1243915078018718,0.2501730033450757
PWY-7560,0.14039177264729644,0.25977385144710957
PWY-7616,0.3570370140809761,0.5208485716402184
PWY-7663,0.13464942622940812,0.25216985526925806
PWY-7664,0.32217126651374367,0.556541677375739
PWY-841,0.1463480320713164,0.26694413268034023
PWY-922,0.21505659558571028,0.38799269042377776
PWY0-1061,0.14247737954097656,0.2873365976979374
PWY0-1241,0.21688477504544654,0.41408008084304315
PWY0-1261,0.13858769282894984,0.33358176326202116
PWY0-1277,0.3944446075159411,0.5591380979814629
PWY0-1296,0.138451588275232,0.2638231639079993
PWY0-1297,0.13779040041078353,0.26200822626890935
PWY0-1298,0.13830592033534175,0.2592475088149485
PWY0-1319,0.13293939575939948,0.2483827254781379
PWY0-1338,0.32333818255307784,0.5351638258084499
PWY0-1415,0.2041133428713793,0.34523610685281225
PWY0-1479,0.34300655034312577,0.5534363520350085
PWY0-1533,0.3055083812116654,0.5138269655951466
PWY0-1586,0.13251247473751906,0.271755114772094
PWY0-162,0.15051311263317704,0.2740118782787099
PWY0-166,0.14697783035582396,0.2685659289216448
PWY0-321,0.34520420756275766,0.5603631536788097
PWY0-41,0.30080287528774935,0.4472820540298455
PWY0-42,0.3642086352922681,0.5121666305048921
PWY0-781,0.11493367873814528,0.18052925621527227
PWY0-845,0.31024065422951896,0.5107569769097448
PWY0-862,0.15603749662692798,0.31173098454053305
PWY1G-0,0.3551925433246431,0.525951345037286
PWY490-3,0.2004154176509561,0.4275976024421096
PWY4FS-7,0.13255205763960862,0.24870930795307838
PWY4FS-8,0.13255205763960862,0.24870930795307836
PWYG-321,0.3353589684007891,0.5794206948295418
PYRIDNUCSAL-PWY,0.1498737725413874,0.26593501624633487
PYRIDNUCSYN-PWY,0.1358675426098035,0.2742423809243272
PYRIDOXSYN-PWY,0.3158854112271483,0.5218470748496561
REDCITCYC,0.17534922640225745,0.3096871221544843
RHAMCAT-PWY,0.17635885600320983,0.3547308190356244
RIBOSYN2-PWY,0.12183096702337372,0.2625425608972129
RUMP-PWY,0.19797630830649232,0.380705989098093
SALVADEHYPOX-PWY,0.16006616814139815,0.25797914542715855
SER-GLYSYN-PWY,0.13149767090828196,0.22654534478844454
SO4ASSIM-PWY,0.17783854254077727,0.3345360224027307
SULFATE-CYS-PWY,0.16672617051042818,0.3052796007921506
TCA,0.16329741624970567,0.30398849554602614
TCA-GLYOX-BYPASS,0.2195442069741474,0.3868459853548281
TEICHOICACID-PWY,0.1492708555879992,0.3148542758542856
THISYN-PWY,0.1631229282292559,0.2906201791392437
THREOCAT-PWY,0.2364124057601046,0.35627004296000264
THRESYN-PWY,0.1325332098237994,0.2528503231709192
TRNA-CHARGING-PWY,0.12727970547984752,0.20548923514117448
TRPSYN-PWY,0.12452185680721768,0.22701551581243343
TYRFUMCAT-PWY,0.3244539238683137,0.46664199203101325
UBISYN-PWY,0.288431456744922,0.5023353322748306
UDPNAGSYN-PWY,0.1459287487221331,0.2749886785682182
VALSYN-PWY,0.12675713562103758,0.22239205587598523
