metagene,log2foldchange_liquid,log2foldchange_semi-formed,q-value_liquid,q-value_semi-formed
K05966,0.4364743319843918,-0.3172822184791039,1.0,1
K05967,-0.0896151144725579,0.0126267801857509,1.0,1
K05970,-0.2134755693218805,0.5594362893737592,1.0,1
K05973,0.6782335738423954,0.465404331743159,1.0,1
K05979,1.0176106072225917,0.3424909744724344,1.0,1
K05982,-0.455022310250334,-0.5268337666772254,1.0,1
K05984,-0.7584770175244583,-0.6066943153563085,1.0,1
K05985,-0.1430489165623416,-0.0140287718100106,1.0,1
K05988,-0.1451333921837296,-0.5313633623956087,1.0,1
K05989,0.7883623395754187,0.4090569503506855,1.0,1
K05992,0.3542593778662359,-0.2897771109181066,1.0,1
K05995,0.6075877576345176,-0.0808102419013427,1.0,1
K05996,1.5298305705697193,1.144256246794477,1.0,1
K05997,-0.7673157084316079,-0.6150546833528008,1.0,1
K06001,0.6099632148632648,0.3256103578396386,1.0,1
K06006,-0.7614984470361267,-0.6150546833528021,1.0,1
K06011,0.5683303218883026,0.032725567384212,1.0,1
K06012,0.727982644197413,0.5560963735161708,1.0,1
K06013,0.7259156426471007,0.4709527387674284,1.0,1
K06015,1.5220907187887929,-0.0628242012529575,1.0,1
K06016,0.7494420008517395,0.2451462734707376,1.0,1
K06019,-0.1422868867440357,-0.0595957178350574,1.0,1
K06020,1.027629235950153,0.5406591821272155,1.0,1
K06023,0.2964818708342746,0.1594747585475962,1.0,1
K06024,0.2737674280088274,0.1280671591759965,1.0,1
K06039,-0.8988280307193478,-0.7202006878623832,1.0,1
K06041,-0.0036026893439791,0.2318416521551805,1.0,1
K06042,0.7087145616177171,0.209084928206669,1.0,1
K06044,0.1826407001227634,-0.5919021333464671,1.0,1
K06045,1.2757281620082357,0.4981593401461286,1.0,1
K06048,0.2256308994831917,-0.2694903381743039,1.0,1
K06073,-0.7673157084316079,-0.6150546833528008,1.0,1
K06074,-0.7673157084316079,-0.6150546833528008,1.0,1
K06075,-0.9230380125375138,-0.1822244069274479,1.0,1
K06076,-0.596279635667433,-0.4931550028915492,1.0,1
K06077,-1.2483536250518443,-0.7608788564688336,1.0,1
K06078,-0.7836512885400878,-0.6313336347954153,1.0,1
K06079,-0.5336978456152409,-0.0166194586089188,1.0,1
K06080,-0.7673157084316079,-0.6150546833528008,1.0,1
K06113,0.9228100302476002,0.539709023739523,1.0,1
K06118,0.7011767502501816,0.4426182730807504,1.0,1
K06120,0.9550434241861347,0.1444688577537095,1.0,1
K06121,0.8166562891054014,0.0858594900896635,1.0,1
K06122,0.6377723712386572,0.0027462014184939,1.0,1
K06131,-0.018765225424957,0.0817243482800798,1.0,1
K06132,-0.0840601477826042,-0.0131759352457,1.0,1
K06133,0.2992325673652158,-0.3041920571757816,1.0,1
K06134,0.5603567802262063,0.3165247130111333,1.0,1
K06136,0.7397835474835358,-0.0225776219756371,1.0,1
K06137,0.7785810294176928,-0.0663617174216411,1.0,1
K06138,0.7365620171400296,-0.0163971600900806,1.0,1
K06139,0.7365620171400296,-0.0163971600900806,1.0,1
K06140,-0.7604006104355109,-0.3903680920804219,1.0,1
K06141,-0.7188840248902265,-0.5844958563028542,1.0,1
K06142,-0.1849123209153363,-0.4049371825720622,1.0,1
K06143,-0.0759732660415676,-0.2211427288422485,1.0,1
K06144,-0.7673157084316079,-0.6150546833528008,1.0,1
K06145,-0.3958767379589959,-0.6107196178300827,1.0,1
K06146,-0.0752305367248892,-0.3397633755789075,1.0,1
K06147,0.514265576780211,0.3040129075918936,1.0,1
K06148,0.1379710316813126,-0.3180642169689162,1.0,1
K06149,-0.9554633402204932,-0.7420524752694309,1.0,1
K06151,-0.0993025758311293,-0.4687999178563677,1.0,1
K06152,-0.1135343221322101,-0.5001815140543813,1.0,1
K06153,0.0299875820805908,-0.0635795246974934,1.0,1
K06155,-0.8003482139736317,-0.8350869780059462,1.0,1
K06156,0.3103491928288308,-0.6968718300784436,1.0,1
K06157,-0.7835070512431656,-0.746340719982262,1.0,1
K06158,-0.0054439594655742,0.0573798710794949,1.0,1
K06159,-0.6979481149991927,-0.6621666150867302,1.0,1
K06162,-0.6164566365758753,-0.9860679808395802,1.0,1
K06163,-0.4661203040809659,-0.5575916812966388,1.0,1
K06164,-0.62647160991916,-1.044820243962079,1.0,1
K06165,-0.5050179700486394,-0.6054799677737877,1.0,1
K06166,-0.6245582504279473,-1.0459003351990923,1.0,1
K06167,-0.3643831233203148,-0.1753276960681615,1.0,1
K06168,-0.1021335850035177,-0.0362443086671365,1.0,1
K06169,-0.2369222809209926,-0.3668056800910921,1.0,1
K06173,0.1194348077673883,0.0697230372290969,1.0,1
K06175,-1.062465341439275,-0.8624459696458449,1.0,1
K06176,-0.8745900417707299,-0.7594807016755911,1.0,1
K06177,-0.3425930526988736,-0.3557755566411523,1.0,1
K06178,-0.3571911024629203,-0.0359533903681771,1.0,1
K06179,0.2795242226100315,-0.2362121939253189,1.0,1
K06180,0.0727970566486919,0.1047950198875437,1.0,1
K06181,-1.0994121741053808,-0.8804912289115348,1.0,1
K06182,0.2662852877553588,-0.3231653080317823,1.0,1
K06183,0.132358102727606,-0.0618484263528162,1.0,1
K06186,-1.079911673311868,-0.7504150439243169,1.0,1
K06187,0.0218084405510232,0.0711750791698557,1.0,1
K06188,-0.765217722503119,-0.5093591240309261,1.0,1
K06189,-1.0568954182474348,-0.6093431525375288,1.0,1
K06190,-1.0799125012298418,-0.73804061570681,1.0,1
K06191,-0.0989034626500831,-0.4057790601570977,1.0,1
K06192,-0.9808942831070034,-0.5755273255165776,1.0,1
K06193,-0.1742338878885189,-0.6934291225137403,1.0,1
K06194,-1.3902613266763209,-0.8145400401302565,1.0,1
K06195,-1.1150495756631007,-0.7024428515891574,1.0,1
K06196,0.4463207836383082,-0.3004981269924729,1.0,1
K06197,-0.9348962868834324,-0.6941836397240182,1.0,1
K06198,-0.0257178239113725,0.0424643008788195,1.0,1
K06199,-0.4816232590856012,-0.0752561420460665,1.0,1
K06200,0.1175024894500347,0.1140272036490603,1.0,1
K06201,-0.0690448636839315,0.0605064251650537,1.0,1
K06202,-1.0234953462261118,-0.6064289048278229,1.0,1
K06203,-0.4166949851690659,-0.5780578880516412,1.0,1
K06204,-0.79692608943412,-0.494141649473831,1.0,1
K06205,-0.9293602671016368,-0.6639950401606682,1.0,1
K06206,-0.0690642709520105,-0.0144090282026185,1.0,1
K06207,0.0218084405510232,0.0711750791698557,1.0,1
K06208,0.753229022602555,0.6179491503262996,1.0,1
K06209,0.1144005625314038,0.0997613604925699,1.0,1
K06211,-0.5067110736608779,-0.3342524856060387,1.0,1
K06212,-0.8825756983316505,-0.7274452135852449,1.0,1
K06213,-0.1598714114394134,-0.204438937591848,1.0,1
K06214,-0.7300362896585672,-0.4629219008858786,1.0,1
K06215,0.7036256357089627,0.2143822648040915,1.0,1
K06216,-0.6239454452198451,0.2937508494721083,1.0,1
K06217,0.0124767648041828,0.0564021493790316,1.0,1
K06218,-0.3674238636621406,-0.4441434706149381,1.0,1
K06219,-0.8198395811034221,-0.5681015659955253,1.0,1
K06221,-0.2440748984524682,-0.8503065123088065,1.0,1
K06222,-0.7441928548879718,-0.5389413147876729,1.0,1
K06223,0.2764606642679781,0.2758561782636452,1.0,1
K06281,0.4675215847984296,0.3195476433577204,1.0,1
K06282,0.5693882172071016,0.4249736342335734,1.0,1
K06283,0.8126801259415808,0.4513419055206881,1.0,1
K06284,1.0150777143916687,0.7922685937937997,1.0,1
K06286,-0.1188030296637812,-0.0326006849892543,1.0,1
K06287,0.3623700739953133,0.2856640880484584,1.0,1
K06295,0.7503613681628033,0.8607389396912926,1.0,1
K06296,0.2388304486437787,0.1920365176801964,1.0,1
K06297,0.6171193663294013,0.5905448408532992,1.0,1
K06298,1.5891040567349646,1.1100334628241395,1.0,1
K06305,0.776211787136776,1.4423915177532294,1.0,1
K06306,1.3070056427074055,0.8025976830165724,1.0,1
K06307,-0.1789602178603377,-0.3438889870742104,1.0,1
K06310,1.0276249871861791,0.5079031105317675,1.0,1
K06312,0.0822996572557082,0.2236922958299334,1.0,1
K06317,0.9361491880846452,0.6586409004792374,1.0,1
K06320,2.201033520644588,1.5590940783455756,1.0,1
K06323,0.0878661437122666,0.0915409277222816,1.0,1
K06324,1.787003579337517,0.4167346652768388,1.0,1
K06328,1.05220133669828,1.0643944115132815,1.0,1
K06330,0.8229426074665306,0.8619895671665718,1.0,1
K06331,1.230075311308728,0.3284305926452506,1.0,1
K06333,0.6275633531075019,0.4850478963025215,1.0,1
K06334,0.678792652649264,0.4493195393409364,1.0,1
K06338,0.3779977889979908,0.1848159130779008,1.0,1
K06346,0.4984513633961726,0.1119275687659236,1.0,1
K06347,-0.1515237729716031,0.3257270018281238,1.0,1
K06350,0.6557234087024922,0.3762633860051364,1.0,1
K06351,0.6557234087024922,0.3762633860051364,1.0,1
K06373,0.6788737453007198,0.3886649342230758,1.0,1
K06374,0.687530641709021,0.4446851360090317,1.0,1
K06377,1.247927688824315,0.1642136186540742,1.0,1
K06378,1.1911857102464705,0.5800899301386011,1.0,1
K06379,0.7342490727847547,0.5592507133366666,1.0,1
K06381,0.5808580367004896,0.5256924967561103,1.0,1
K06382,0.8076296914034474,0.5337298180935834,1.0,1
K06383,0.4485322989758402,0.3411638751324351,1.0,1
K06384,0.0583116732719537,0.1061028926764108,1.0,1
K06385,0.7838348519685167,0.5399643509170938,1.0,1
K06386,0.7379501799364047,1.0761655729644712,1.0,1
K06387,0.8317445653140771,0.6154660113668664,1.0,1
K06390,0.8083172869487889,0.5394673832189647,1.0,1
K06391,0.2030972742300996,0.3392778916329951,1.0,1
K06392,0.8095706638502361,0.5407936758595546,1.0,1
K06393,0.8087476725384154,0.5464240197252549,1.0,1
K06394,0.7457211432258366,0.541926960186762,1.0,1
K06395,0.4626907662283562,0.3136694418798241,1.0,1
K06396,0.8082397769240868,0.5438209292210273,1.0,1
K06397,0.8085267929792505,0.542056954100196,1.0,1
K06398,0.7733258899167729,0.6110694041062522,1.0,1
K06399,0.7355772344882254,0.5592940642368949,1.0,1
K06400,0.4689276929714764,0.8058850429047211,1.0,1
K06402,-0.0281563427225396,0.4300824999694371,1.0,1
K06403,1.597447125962883,1.0989794073447894,1.0,1
K06404,1.5975761931584729,1.1040541792968324,1.0,1
K06405,0.7966272991850029,0.6481054514636725,1.0,1
K06406,0.7981644313019037,0.6274916050178972,1.0,1
K06407,0.779991591253599,0.611931408796083,1.0,1
K06408,0.6366463310643214,0.3220537928988751,1.0,1
K06409,0.6004068370124487,0.5706728916407229,1.0,1
K06410,1.516332033381388,0.8382417454766491,1.0,1
K06411,1.4090465295202856,0.816373936487808,1.0,1
K06412,0.6827648697872089,0.6399962266720962,1.0,1
K06413,0.6377244800226244,0.8253968832172474,1.0,1
K06415,-0.3153152764447975,-0.3406933664943937,1.0,1
K06416,-0.4178817205201871,-0.1377141892722597,1.0,1
K06421,0.8637351402936329,-0.0797157705554668,1.0,1
K06423,1.1848766809731717,1.5284942082149893,1.0,1
K06426,0.1193137507402644,0.9235248380989298,1.0,1
K06434,0.3792853421957158,-0.0881490191718755,1.0,1
K06436,-0.64183865471578,-0.7811071001227179,1.0,1
K06438,0.7078130303942141,0.3757777669777029,1.0,1
K06442,0.4719003578337801,0.1823270886999183,1.0,1
K06443,0.9055056280024378,0.3162436000086761,1.0,1
K06445,-0.8077236942081586,-0.5965325175738776,1.0,1
K06446,1.93322372592572,1.3025392383607326,1.0,1
K06447,-0.8315744693998238,-0.56736408833047,1.0,1
K06518,-0.1991980236632431,-0.1462086283683463,1.0,1
K06596,0.5255578088791129,0.2859406726768073,1.0,1
K06603,1.122627715148507,0.6263032211293649,1.0,1
K06605,0.8124195351577702,0.1176074274060476,1.0,1
K06606,0.2841361733804859,0.0540051351219015,1.0,1
K06608,0.300917726186465,0.3784079730214382,1.0,1
K06609,0.2096848470321312,-0.6619094889650146,1.0,1
K06610,0.2675712364839373,-0.3638050399040199,1.0,1
K06714,0.7288777096487651,0.0557982929002643,1.0,1
K06718,2.0903533282298765,1.125206537397878,1.0,1
K06720,2.09040857599477,1.125206537397878,1.0,1
K06726,-0.3843035367713968,-0.198430171210341,1.0,1
K06857,0.3435073848831739,0.6974848661621574,1.0,1
K06858,-0.8032038539645588,-0.588245045709259,1.0,1
K06859,0.683090042521616,1.0043263090793262,1.0,1
K06860,0.7317737177235614,0.500370359306685,1.0,1
K06861,-0.3552000574716937,-0.1675820232674682,1.0,1
K06864,0.5234502330024322,0.6836162274876125,1.0,1
K06866,-0.8826536558253065,-0.7279801884634427,1.0,1
K06867,-0.5422921792744667,-1.1196940712671308,1.0,1
K06871,0.4498631296027406,0.2988222098874649,1.0,1
K06872,0.415904189507736,0.4764693943170623,1.0,1
K06876,0.5357260155882247,-0.0055784365350289,1.0,1
K06877,1.4149414279586032,0.5240835019510623,1.0,1
K06878,-0.0006057043916015692,-0.0554262262830278,1.0,1
K06879,-0.9185071726159948,-0.580129752380018,1.0,1
K06880,0.9730066738702806,0.7202527472477056,1.0,1
K06881,0.1780626607672425,0.2213193316863403,1.0,1
K06882,0.7561597972968703,0.2704617330350504,1.0,1
K06884,-1.138063039912269,-0.6458204858189922,1.0,1
K06885,-0.4373699772022296,0.1149203430299018,1.0,1
K06886,1.0481236659297215,0.7534178655380719,1.0,1
K06887,0.0090403641122882,-0.3360687943027376,1.0,1
K06888,1.5520610087096105,0.6686805404639438,1.0,1
K06889,0.0334180060659707,0.2309898589209402,1.0,1
K06890,-0.2405952481795326,0.0571373667627894,1.0,1
K06891,0.4165127900091946,0.1450341234521191,1.0,1
K06893,2.271035773841538,1.1630212803868851,1.0,1
K06894,-0.6179655156416602,-0.9349635800835968,1.0,1
K06895,-0.2795681207991768,-0.4216988954527873,1.0,1
K06896,0.4035271526212592,-0.0592985803055642,1.0,1
K06897,0.4041063516866723,0.2627302821993683,1.0,1
K06898,0.3343001591744502,0.4652359174058794,1.0,1
K06899,-0.950276760221589,-0.7220870439398521,1.0,1
K06901,-0.0856758697661572,-0.1397971827576702,1.0,1
K06902,1.5575236733889968,0.5135388365185907,1.0,1
K06903,-0.0398692821643832,-0.0650222520420235,1.0,1
K06904,-0.1880373325943909,0.4051738275107187,1.0,1
K06905,0.2974331131464565,0.969065529532016,1.0,1
K06906,0.1800192691040472,0.6559249743766127,1.0,1
K06907,0.190002616414588,0.0894235189409716,1.0,1
K06908,-0.2474866929072678,0.4013361339453263,1.0,1
K06909,0.0052499144706581,0.6706943762303809,1.0,1
K06910,-0.1954595831546585,-0.5860348078087334,1.0,1
K06911,-0.3116480908935088,-0.3586691672712193,1.0,1
K06915,0.3563414344350153,-0.8280032444486107,1.0,1
K06916,0.0604914234563429,-0.4485264529626672,1.0,1
K06917,-1.1267456823818258,-1.097816887017953,1.0,1
K06918,-0.8768372223477964,-0.7264281312125758,1.0,1
K06919,0.352968234910918,0.7008221215996472,1.0,1
K06920,-0.2932815686261265,-0.1170619090387366,1.0,1
K06921,0.3158969411000443,0.3382958283833293,1.0,1
K06923,1.2637076632235682,0.8570393004934438,1.0,1
K06925,0.0218084432542114,0.0711728744916188,1.0,1
K06926,1.58071854381432,0.9835068621238274,1.0,1
K06928,0.6149900486558917,0.3419156531958771,1.0,1
K06929,0.1003500740896371,-0.2336526635815169,1.0,1
K06934,0.6857687503963203,0.919517049541702,1.0,1
K06937,0.5931995175051661,1.5116880071427292,1.0,1
K06938,-0.7094621582709121,-0.4613343300780976,1.0,1
K06940,0.1357081966290074,-0.1482566894627824,1.0,1
K06941,0.0822508775836179,0.0319783298797977,1.0,1
K06942,0.0010246650631808,0.0598262465708644,1.0,1
K06945,2.0764845420246454,1.0639765239796537,1.0,1
K06946,-1.1496501851611023,-0.4513043594999851,1.0,1
K06948,-0.0845191743328609,-0.0572456544344122,1.0,1
K06949,0.0261206566813363,0.0591353704002324,1.0,1
K06950,-0.1579247532330886,0.0883017805990351,1.0,1
K06952,1.546445476679641,0.7359927661597498,1.0,1
K06956,-0.6542185159024153,-0.496072743102608,1.0,1
K06957,-0.8768363944298235,-0.7279801884634425,1.0,1
K06958,0.06089512090633,-0.0416524297783726,1.0,1
K06959,0.0241586831952598,-0.0068832810454957,1.0,1
K06960,0.5025089962710874,0.118402810221023,1.0,1
K06962,-0.3375801299923757,-0.698253943671395,1.0,1
K06966,-0.7042658554776878,-0.0054975243650134,1.0,1
K06967,0.2538228834304324,0.1447866647028049,1.0,1
K06968,-0.8983528433579867,-0.5658699026390179,1.0,1
K06969,0.1030409552965181,0.0452998094729365,1.0,1
K06970,-1.2851783456075472,-1.0951857549314703,1.0,1
K06971,0.3770528980262147,-0.2023986944294594,1.0,1
K06972,1.0773298587805642,0.7696486672788956,1.0,1
K06973,0.0129867587941484,0.1684754382356052,1.0,1
K06975,-0.3117880998155226,-0.0933028075262769,1.0,1
K06976,0.9234840404344749,0.0741862478966219,1.0,1
K06977,-0.1802624222010544,-0.4514213570747112,1.0,1
K06978,1.081846863971672,0.5829655772830518,1.0,1
K06980,-0.13983751784281,-0.6608660686221304,1.0,1
K06986,1.906824514334624,1.2423402736171687,1.0,1
K06987,0.2432297271638165,0.5220016643604651,1.0,1
K06988,0.3661747291676506,-0.1745991306967076,1.0,1
K06989,0.3165645109202729,-0.115921098666493,1.0,1
K06990,0.9694812906287652,1.1517526650016332,1.0,1
K06991,1.732458434591465,0.5334417336653811,1.0,1
K06994,-0.0725987684709509,0.1011913325234891,1.0,1
K06995,0.1117270810474171,-0.3121025383525695,1.0,1
K06996,0.3671352049177988,-0.4763872271831897,1.0,1
K06997,-0.0087788370112628,0.0166579551157636,1.0,1
K06998,0.3847949767701527,0.3421690586192303,1.0,1
K06999,-0.3323234745584967,-0.6056397615725548,1.0,1
K07000,-1.0771925799939468,-1.0816145136999664,1.0,1
K07001,-0.1617329932386922,0.0004685686516695542,1.0,1
K07002,0.4741178434823777,0.7570560492799825,1.0,1
K07003,1.2559561672204969,0.5114017623173019,1.0,1
K07004,1.414971650280178,0.3831301011286339,1.0,1
K07005,0.6383079616708126,0.3759035716636949,1.0,1
K07006,-0.093849508111657,-0.3007048043871492,1.0,1
K07007,0.0880149919241258,-0.1011341565641729,1.0,1
K07008,0.2977039517312779,-0.4067783454057156,1.0,1
K07009,0.0934142549608915,0.0812277635712923,1.0,1
K07010,0.4887617181062006,0.1367209860576226,1.0,1
K07011,0.1807636953350958,0.7332553185120261,1.0,1
K07012,0.7529623159350848,0.4445990208108304,1.0,1
K07013,1.449021610329111,0.9091517045062432,1.0,1
K07014,-0.8496054439768009,-0.2407855237808082,1.0,1
K07015,0.487449117337041,0.3636960965489152,1.0,1
K07016,1.3774717633622338,-0.2096235032656029,1.0,1
K07017,0.4332496425817986,0.6010605409751293,1.0,1
K07018,0.6641019878650343,0.354124624461355,1.0,1
K07019,-0.9539931250813573,-0.516515450158914,1.0,1
K07020,2.0571516628872373,1.1006392333283574,1.0,1
K07023,0.1501742992510422,0.1018494701885596,1.0,1
K07024,0.0209871835886069,0.0279513745053203,1.0,1
K07025,0.0093171024111521,0.0806859697274318,1.0,1
K07026,-1.1592196979331089,-0.7106839583231221,1.0,1
K07027,0.2269517008475763,0.2744949152960486,1.0,1
K07028,1.561557638116842,0.6643203463723644,1.0,1
K07029,-0.0664297752335324,0.0064806212798961,1.0,1
K07030,0.3217033349510059,0.1487212798630379,1.0,1
K07031,2.0081949999814688,1.7460930824140326,1.0,1
K07032,0.0663266661204124,-0.3792520582925031,1.0,1
K07033,0.6765256968514145,0.1757318834824012,1.0,1
K07034,0.0362055077094973,-0.4523805435870426,1.0,1
K07035,-0.2368341938729724,-0.0416062243795902,1.0,1
K07037,-0.2661772048781328,0.1096500116746044,1.0,1
K07038,-1.1239716466373926,-0.5841856507866734,1.0,1
K07039,-0.6821999529024406,-0.4468560525663854,1.0,1
K07040,0.0727558672424866,-0.035216063914263,1.0,1
K07042,0.0566596279858641,-0.0379276370403502,1.0,1
K07043,0.2242404216539559,0.1960157816153035,1.0,1
K07044,1.1573975700661203,0.8251589342332457,1.0,1
K07045,0.8016828802825545,0.3340800412185286,1.0,1
K07046,1.2083993228491765,0.5322655970627066,1.0,1
K07047,0.5523951131021436,-0.2069288895800501,1.0,1
K07048,0.449466518680168,-0.0190118437366844,1.0,1
K07050,0.6001538550980483,0.1799206234672571,1.0,1
K07051,1.2119032689534317,0.5468358955254458,1.0,1
K07052,0.1113798403480398,0.0443593480150126,1.0,1
K07053,0.1017249133070321,-0.0507911525576335,1.0,1
K07054,-0.0635212703248915,-1.0854584055402758,1.0,1
K07056,-0.0056068935842527,0.0851544931644661,1.0,1
K07058,-0.036981310549403,-0.0405147063886899,1.0,1
K07062,-0.2211462720003367,-0.1329268224275199,1.0,1
K07064,1.7262355864864158,0.8293287467425252,1.0,1
K07065,0.8754640267754548,0.4050825876048989,1.0,1
K07066,1.0038546705637672,0.9611696372640096,1.0,1
K07067,-0.2842871534195511,-0.5886467893400464,1.0,1
K07068,2.026138512682808,1.1234269664100702,1.0,1
K07069,0.2020497954435567,-0.1041740885110813,1.0,1
K07070,-0.8363819061776144,-0.5890705408544639,1.0,1
K07071,-0.8833203048890322,-0.5631138823463471,1.0,1
K07074,0.6031108613650935,0.1441968897380826,1.0,1
K07075,0.9848630729425144,0.5040894513897153,1.0,1
K07076,0.4425541105455335,-0.048220050036166,1.0,1
K07077,1.1912779978228514,0.4317656891147541,1.0,1
K07078,0.0361765618819758,0.2409215667749183,1.0,1
K07079,0.1710136523811219,0.6358273076391869,1.0,1
K07080,1.8633346315786532,1.0933339127874822,1.0,1
K07082,0.0472404595451619,0.1491183277077414,1.0,1
K07084,0.4738259586156788,0.2830404451476584,1.0,1
K07085,-0.9056614875155284,-0.0354214963234109,1.0,1
K07088,0.063423897721175,0.0084778981998504,1.0,1
K07089,-0.0903394546187548,0.0024210358196206,1.0,1
K07090,-0.1285792682354993,-0.0107757250142475,1.0,1
K07091,-0.8567641192363241,-0.6936355120701172,1.0,1
K07093,0.9554061755233696,0.1586220446662991,1.0,1
K07094,-0.1490051349344718,0.3623530596963212,1.0,1
K07095,0.1050078873145257,0.067714803346523,1.0,1
K07097,1.0755221517235505,0.1809560048059963,1.0,1
K07098,-0.0027774687585028,-0.0026239649145349,1.0,1
K07099,0.1663186344082881,0.5138923198120888,1.0,1
K07100,1.745894060837044,0.4793482882955007,1.0,1
K07101,1.1066702331130915,0.3888381415565822,1.0,1
K07102,-0.246877865950355,0.1066986589115077,1.0,1
K07104,0.1568413793036666,-0.180237300636134,1.0,1
K07105,0.6064334705838451,0.145111212558851,1.0,1
K07106,-0.5397579338941633,-0.0888408186329368,1.0,1
K07107,-0.1888505733743634,-0.0780022668453593,1.0,1
K07109,-0.6316425463720913,-0.7445724229694675,1.0,1
K07110,1.85235849390276,0.5507107261743842,1.0,1
K07112,-0.3783660720140677,-0.309727043203985,1.0,1
K07113,0.0048311841067232,-0.5167871757637474,1.0,1
K07114,0.6631712497054619,0.3371557621287705,1.0,1
K07115,-1.383880113281664,-0.7878842425460229,1.0,1
K07116,0.402569479546413,0.0522153770270171,1.0,1
K07117,1.0508621494809325,1.171289503432904,1.0,1
K07118,-0.3021938462272823,0.0477347910302064,1.0,1
K07119,-0.6072301903886651,-0.5612894729429283,1.0,1
K07120,-0.3117596411481106,-0.2065730770642126,1.0,1
K07121,-0.8983528433579867,-0.4645006383527335,1.0,1
K07122,-1.0906761199112105,-0.7573856749267871,1.0,1
K07124,0.2163225011149829,-0.0098721305523496,1.0,1
K07126,-0.4783880197180973,0.014977955373116,1.0,1
K07127,-0.4075641214378328,-0.757602063983633,1.0,1
K07129,-0.3169701092797553,-0.3772448170830498,1.0,1
K07130,0.7254976743540326,0.0826918937901253,1.0,1
K07131,2.1949033426884923,1.2099019341411483,1.0,1
K07132,0.8675018589416803,0.6997380030389693,1.0,1
K07133,0.478309118700311,0.27805123185274,1.0,1
K07136,-0.7594324959120445,-0.5919280192769294,1.0,1
K07137,0.5529797523553632,0.6821899416062118,1.0,1
K07138,0.3765990526212369,0.5407187169418626,1.0,1
K07139,-0.0351994119428814,-0.0053771576681164,1.0,1
K07140,0.151579855039892,-0.4099552714901107,1.0,1
K07141,0.2426139245941125,0.1839120990022584,1.0,1
K07145,-0.1514428083195542,0.379252656409208,1.0,1
K07146,-0.3138779105582321,-0.4432141179669278,1.0,1
K07147,-0.8438000871071428,-0.6247816203987984,1.0,1
K07148,-1.3882135782768763,-0.8771200239558139,1.0,1
K07149,0.661695019862567,0.0735618946311167,1.0,1
K07150,-0.1218424683684896,-0.1447841540712867,1.0,1
K07152,1.4559274440929326,0.9049103286408762,1.0,1
K07153,-0.9302481597916396,-0.7020584435099027,1.0,1
K07154,-0.5198808079130802,-0.5386109707015683,1.0,1
K07155,1.762050799818521,0.5302866596472231,1.0,1
K07156,-0.5034110499854044,-0.4696223739392838,1.0,1
K07157,1.6119636651398244,0.6929821548531457,1.0,1
K07160,-0.1276760072666708,-0.3395254237284366,1.0,1
K07161,2.210657705566168,1.2455328834328383,1.0,1
K07164,1.0248930551694189,0.6574715866933214,1.0,1
K07165,0.1832058527594425,-0.463538154654364,1.0,1
K07166,0.570076412627803,-0.0556495779716336,1.0,1
K07168,0.2158218986210011,-0.0342803073279845,1.0,1
K07169,-0.650181191367139,-0.6276616746083268,1.0,1
K07171,0.3314759795462244,0.2993710363702328,1.0,1
K07172,0.3249545138813392,0.1914907039090453,1.0,1
K07173,0.1248429184160225,0.1501482834288828,1.0,1
K07175,1.1097391347208414,0.4181147843181192,1.0,1
K07177,0.2999056974105825,0.1396773147453138,1.0,1
K07178,1.1983878629598022,0.2522410119571677,1.0,1
K07180,-0.7992215791853264,-0.7827267892186345,1.0,1
K07181,0.7282480503034354,-0.2742487108349835,1.0,1
K07182,0.7405403689850859,0.5014442996678083,1.0,1
K07183,0.9323255336737816,0.5574654402634497,1.0,1
K07184,-0.8768363944298235,-0.7279801884634425,1.0,1
K07186,-0.8768363944298235,-0.7279801884634425,1.0,1
K07192,0.7281497138039926,0.4271721973998026,1.0,1
K07213,-0.5553678297878698,0.2546256789217375,1.0,1
K07214,-0.2025178240228712,-0.1360144855822037,1.0,1
K07215,0.567695108359941,0.252241566764264,1.0,1
K07216,0.9690403256670732,0.623272361437529,1.0,1
K07217,-0.4885341104771105,-0.321512133727282,1.0,1
K07218,0.6735229417345673,0.4321035643977097,1.0,1
K07219,-0.0297810164716381,0.4824170963355326,1.0,1
K07220,0.4695666170657198,0.3856024409106647,1.0,1
K07221,0.6117569219325798,0.7246561679587638,1.0,1
K07222,1.4488500291098618,0.2871021982548706,1.0,1
K07223,-0.4741881836802061,-0.5628442963700526,1.0,1
K07224,-0.3451210631839693,-1.0509406109265598,1.0,1
K07225,-0.6586805643873547,-0.6289804454584418,1.0,1
K07226,0.2003342152751872,-0.3717573369381995,1.0,1
K07227,0.2441407404520725,0.0960466905099868,1.0,1
K07228,2.0738194629720814,1.2628849708085008,1.0,1
K07229,-0.7673157084316079,-0.6150546833528008,1.0,1
K07230,0.5068469743514284,-0.2347797733289643,1.0,1
K07232,-0.752987739527904,-0.5199040024372745,1.0,1
K07233,-0.3995206864475472,-0.3933506531341306,1.0,1
K07234,0.98364262380613,0.8173647528162529,1.0,1
K07235,-0.93024815979164,-0.6819149637961692,1.0,1
K07236,-0.9293602671016364,-0.7011705508198995,1.0,1
K07237,-0.9293602671016364,-0.7011705508198995,1.0,1
K07238,-0.0569432590101005,-0.0685209643689894,1.0,1
K07239,-0.1192996300942987,0.0868638731220577,1.0,1
K07240,-0.0420856021763998,-0.1376898542787568,1.0,1
K07241,0.6410641953944605,-0.8479383716594815,1.0,1
K07243,-0.27184233465978,-1.1054364835812338,1.0,1
